index,ratings,reviews
754,1,Front camera 32mp not better
755,1,The _ USB data cable received as broken. When try a first charge its get heating after checking it internally broken. So I spent another 300/- to buy new cable. It's a worst exp ever...
756,1,This is the worst phone I have ever bought it don't have any compass have a lot of glitches I hate this product
757,1,"Camera quality is too poor, Camera is not good as expected......"
758,1,Waste of money
759,1,Very bad product and camera is very low .. Bad product
760,1,Worst product total waste of money
761,1,Bad phone
762,1,"Useless product
A keypad mobile is better than moto g6o
High heating problem
During use of camera it's heating"
763,1,Heaviest phone ever
764,1,Camera quality is very bad
765,1,"battery is pathetic.. whoever claimed that battery is lasting two days is a lie.the battery is not even lasting a day with normal usage even i.e without gaming and with screen refresh rate 60 hz. camera doesnt seem like 108 mp at all.Moreover the phone is very bulky , hard to hold and keep in pocket.Speaker sound is flat.I am really disappointed with flipkart service as well ."
766,1,Just waste of money. And worst Flipcart service. Rubbish Phone. Heating issue from first day. As and Useless and rubbish Technician.
767,1,This is the worest mobile which I bought in my life.
768,1,"Camera need to update more 108 and 32mp are useless

Multiple issues"
769,1,Worst mobile don't buy it
770,1,"In 10. Days glass was breked, return policy is over what to do??? It's very cheap product by motorola"
771,1,it's quite bulky in hand 220g!
772,1,very poor system some time phone is not working properly
773,1,Phone is damaged
774,1,"Sir,
MOTOROLA G60 Charger is defective , charging is not proper ,Could it Replaced?"
775,1,Wast Mobile
776,1,Camera is not upto mark
777,1,"Call recording features not good , not any option for CLEAR floating Windows"
778,1,"Please don’t buy it, worst camera in this price , I’m regretting it you will also regret trust me."
779,1,very bad phone v cnt make video cals
780,1,Don't by this phone the worst phone it's not good working
781,1,"Heating issue, battery life is only 4 hrs even ur not using phone."
782,1,"Pathetic performance. Cellular call quality issue. Average display,awful camera, bulky and onward design.google assistant button position is very unrealistic.automatically goes into aeroplane mode. Pathetic sound quality. Only one thing is fantastic — battery life. Easily last for 2 days. Over all don’t go for this by thinking stock android will do wonder for u."
783,1,It takes more than 20 hours to become fully ( 100% ) charged..
784,1,Not satisfied
785,1,Hanging problem within 20days
786,1,Bad performance . ON the 7th day i got complaint in charging. After pulgin 2 hours i got only 20 % charge. The return policy is also closed. What should i do. I cant afford this type mistake from the seller.not worth for money
787,1,No words just ratings!!!!!
788,1,In 8-10 days my phone Moto G 60 started to give issues with audio/sound of the phone during calls. It becomes totally blank and I have to redial multiple times. Some times the screen gets blank and flickers. The phone was supplied by Jeeves Consumer Services private Ltd.
789,1,Very bad product
790,1,Worst phone
791,1,Camera doesn't work as expected battery just drowns even if you are not using the phone coming on display it is k. Literally I regret buying this phone will not suggest. They are just flexing on the specs
792,1,"Mobile very slow, waste money
don't buy this model"
793,1,Camera quality worst then 64 MPs camera. It's voice is not great as it work on single speaker.
794,1,"I bought it at 21 May 2021 and now I am facing speaker problem, earphone jack problem and call ending problem."
795,1,"I purchase motorola G60 and get Motorola g40

Flipkart not resolve my problem

NOT ACCEPTED FROM FLIPKART long time process"
796,1,Very very bad phone Motorola g60 and Motorola phone
797,1,🔋 Battery backup not a good...
798,1,"Don't buy
Apps are not working sometimes.
1. Message app is completely not working.
2. Once app is opened and it is in background open it again from app list it will not open."
799,1,"Please don't buy this product for camera purpose.108mp camera only in writings, very poor camera both front and rear. Heating problems while charging."
800,1,Camera of the phone is worse. It's given that it is of 108mp but in reality this is not even of 8mp.
801,1,"Charging was not good.. slo charging 2 complete for charge
Mic problem..
Het also.."
802,3,"Very often is says sim card is not present, we have to remove sim slot place again"
803,1,Very bad mobile
804,1,"My review is best for you.
Seed is good
Camera- not is not good it's equivalent to 64MP not 108MP
App features and installtion issue.
Quality and cost so many differences"
805,1,The phone lags a lot. The return period is seven days only and due to covid we don't even open the box for 7 days. Flipkart is a sinking ship because of it's customer experience.
806,1,Blast at charging jack
807,1,Most warest Phone don't buy
808,1,Don't buy this product
809,1,Worst product. The screen become green and the name of person dialing is not coming till 10 seconds
810,1,"This phone have hanging issues .
Poor quality
Flipkart sent refurbished mobile"
811,1,"You call this phone water proof splash proof whatever but it couldn't take a little rain, and its gone now. Its not working after a week of buying it. Its not splash proof guys, its a scam."
812,1,Google assistant key not working
813,1,realy wrost mobile pls dont take
814,1,"After using the this Phone 4 day's I write this review, there is lots of network problem,data + calling both. request to flikart please take some needfull action.iAm not satisfying with this Phone"
815,1,One of the worst mobile
816,1,Camera is blurry
817,1,Mobile is very weight
818,1,"Body not good, got scratch on side by cover edge"
819,1,phone sound not working after 10 days of buying. When I call the sound is very noisy. Camera not 108mp at all.
820,1,Very good product .I and my brother use .
821,1,"I am motorola fan...I have used Moto G2, G4 plus those were the best phone I have ever used...but further I bought Moto G6 Plus Which has Good camera but performance is poor. I thought it happens some time,I never mentioned anywhere. This time I was not going to buy one but just because of anti china sentiment and Yesterday I bought Moto G60 I was excited to see the performance Bcoz it's having 732G beast in it...has huge 108 MP high Resolution camera, as per the details..but in reality it i...
READ MORE"
822,1,"Camera lover don't buy this mob, rest all good."
823,1,"Everything good except two things - weight & camera.
Phone feels heavy in hands. looks like a brick in your hands☹️
Worst Camera i have ever seen in this price.worsttttt☹️"
824,1,To everyone who want to buy this phone is very un useful don't go for it buy some other mobile this is not good product i personally using this and facing lots of issue
825,1,Worst product ever ...camera not working properly and charging slow
826,1,Heating problem and hanging problem
827,1,Mobile phone very very slow and software big treble and over hit
828,1,No words to say
829,1,"All I wanted was a good big display phone. I was ok with its bulky style. Now I m regretting the purchase. The display has very poor brightness. poor contrast.
Not sure who are they who have rated the display to 4.7? Impossible. Considering today's technology, I will give 1 out of 5 for display.
when compared with other Chinese brands they have good display brightness and punchy colors(even if LCD).
what is the use of a 6.8-inch display when you want to make it an odd long phone just increa...
READ MORE"
830,1,"Worst product.
If you want to relive those VGA camera days of early 2000 then you are welcome to buy this product.
Worst camera ever not even comparable with 8mp camera ."
831,1,Not good
832,1,Please don't buy
833,1,"Not sure how but the phone developed a bend in just 2 weeks from delivery, Flipkart won't replace as they have a policy, Motorala says this might have happened due to being kept under pressure like back pocket of some tight jeans (didn't know while buying that phone has qualities of wax or soap, this seems their best guess maybe as they can't locate even a dot of external damage on body of the device, unfortunate for them there's nothing like that, no foul play by me). irony that I never got ...
READ MORE"
834,1,Sim slot issue not good at this price
835,1,Camera not good.voice quality not good. Very much software issue
836,1,Mobile and charger both are heated while charging. Battery is not upto expectation
837,1,"Return policy is worst
Camera not working like 108 mp"
838,1,"Bad performance, lags a lot. Hanging is very much and unable to replace. Flipkart experience is not as it was in earlier days.
Please don't buy mobile phones from flipkart."
839,1,Very very worst battery conditions and camera conditon good but battery not vorth 6hour only stay in battery 🔋 moto is good company but this modal only battery is poor not vorth in 🤑🤑🤑 money
840,1,"there is network problem in 2nd sim card slot, network disappearing frequently"
841,1,Don't buy this phone go to other company phone best performance and best value
842,1,After using 3 month it's just scrap I was very much fan of moto but this phone break me....gaming experience very bad.. don't buy ...it's just scrap
843,1,No product
844,1,Slow battery charge and fast discharge.
845,1,Very bad product even they not replying call’I just want to return this product not useful at all
846,1,Good but heavy phone. It's pain hand after using 15 mins
847,1,Very bad performance
848,1,"Phone is very bulky... You can not handle with one hand.
As per the specifications, back camera is 108 MP but actually it's image clarity is less than 8 MP. Don't buy this phone."
849,1,Don't buy battery drain faster atomic
850,1,Display not use
851,1,"Mobile Start Heating from the beginning with data backups. And Heating while normal basic usase of apps, I have received the defective product, I have also requested flipkart to replace it but request got rejected. Expecting Help from flipkart this Time."
852,1,"I rated this device very low due to one reason- touch response.
Screen does not respond to slight touch. Like when I touch and slide to micro mm it it doesn't do anything.
So why this phone is launched in India? Because it is a cheap phone on terms of display quality.
I realised the problem while playing Pubg mobile and using a 8x 6x 4x and 4x scope. We tend to move a little when scope is opened to adjust the target but it doesn't respond to slight movement so you can't shoot right.
I tried ...
READ MORE"
853,1,Camera is so so very very very poor 108 times . Finger print sensor is very poor.
854,1,"Battery capacity very low...
Bying this mble not retun or replacement don't buy this mobile.."
855,1,Camera is not as expect and Charing very very very slow ...don't expect brand like motorola
856,1,Don't buy this mobile. camera quality is very poor
857,1,Speaker and sound gone in 6months time
858,1,Camera not good
859,1,"Strictly recommend, don't purchase this phone. Value is very high as compared to quality and performance. I'm getting regret after purchasing this phone. Again, don't purchase this phone."
860,1,"very poor wifi quality, it fails to connect 2.4Gh frequency range. always gets disconnected"
861,1,Stock android not good my expected
862,1,Over heet phone
863,1,Don't buy friends waste of money
864,1,Very bad camera colleti
865,1,"Carmen quality is bad
Fingerprint sensor very slow"
866,1,"The camera is not as good as 108mp shown .
The sound quality us too low."
867,1,"Worst battery and drains fast.
Heating continuously and not worth for money."
868,1,"Phone is quite heavy when compared to MI.
Though has a heavy weight battery, it lasts for just a whole day.
Heats up easily on just zoom calls, never used for any gaming so far
Descent display
Very low speaker volume.
Not worth the cost for sure"
869,1,very worst product
870,1,I brought this mobile 8 may I used this mobile 15 days then this mobile automatic switch off next try to mobile switch on but mobile working
871,1,Seriously this mobile phone waste of money don't buy it 😡
872,1,This product is very bad quality. Don't waste money on it.
873,1,Display doth
874,1,Very bad phone 108Not camera
875,1,Worst camera ever. Don’t purchase even 2mp camera phone is best than this.
876,1,Heating issue and fast charging is like normal charging don't buy this
877,1,"Too heavy, touch response not so great. Only aspect is stock android"
878,1,Pathetic camera night vision worst and even features are not valuable... When you pick call you will not able tohear other side clearly... Camera isworst...
879,1,Not satisfied
880,1,Camera is worse than 48MP
881,1,"bad ,,,
Very bad"
882,1,Flipkart is wast. this phone battery 20w mah it is warst quality. phone camera quality is poor. exchange not giving Flipkart also wast mobile phone is eating.
883,1,Wrost product.
884,1,"Camera is not good, there is not any option of capturing images on different pixel. Focusing, image stabilization, sharpness, these qualities are missing. Still my Mi A1 is much better than this. It is just a battery bank and stock android. Not worthy. 😡😡😡🤬🤬"
885,1,"Camera quality is not expected as described.
Other brands 64 MP Cam far better to this."
886,1,No Spears No flip cover waste
887,1,Not good
888,1,"The camera is not that good, the Phone is very heavy weighted, overall I dint like the phone"
889,2,"I have been using it for about one and half months. Earlier, I used Moto g5+ which I found reasonably efficient smart phone. But I find G60 is not as good -
1. There's no back key, swiping is difficult. Some it deletes.

2. Too bulky for providing higher battery capacity but of no use as it drains out very quickly.

3. Connectivity with networks like, broadband seems very erratic.... suddenly it disconnects which I never experienced with the earlier phone in the same network.

Overall, it se...
READ MORE"
890,2,YA MOTO IS A GENUINE BRAND BUT IT'S PERFORMANCE FOR GAMING IS NOT A BIT GOOD WITHOUT 120 HTZ .THIS WILL NOTHING BUT SAME AS 3000 RS PHONES. IN FUTURE THEY MAY SOLVE IF ITS SOFTWARE ISSUE OR GLITCH .BUT MY EXPERIENCE ABT THIS PHONE IS QUIET NOT GOOD FOR PERFORMANCE
891,2,A very heavy phn n 6000 mah battery is not working for 2 days it gets over in 1 1/2 day camera is not upto d mark n some features were missing. Brightness is very bad.. I did not like the phn so sold it in 5 days of use... Dont buy who dont like heavy phones...
892,2,"The phone looks good and performs good. It felt big and heavy when i got it, but got used to in a week.
1. But not very happy with moto's battery management. With 6000 mah, still it lasts for only 2 days for my usage. My previus phone honor with 4200 mah used to come for more than 1.5 days. Having said this, moto can improve on battery management and give it as part of next software update. But how soon they are resolving these small small issues, they can win more customers.
2. The speaker ...
READ MORE"
893,2,Worst software. Redmi note8 pro is the best of best rather than this. Camera is the only part to appreciate in g60. Don't by this if you want easy access
894,2,"It doesn't have gallery, note pad, nd also recorder. Nd I've a habit of note down every thing in my ph's note pad 😔.
Nd it has some smarter features but don't have the needed one, like notification light, data speed, regular data usage, apps lock etc.
I will recommend not to buy this if u r a redmi user."
895,2,It is not that grate. I write this after 1 week. Pics are not even 8 megapixels. Battery is not so long losting. Toomuch weight. Face recognition is not working. Over all very much unsatisfied. I believed a lot but failed
896,2,"The extra 2000 bucks they are charging from motorola g40 fusion is simply worthless, the 108 mp camera is simply a show off for figures nothing major change between the two models, utter waste of money, when used optical zoom, the picture is pixelating, a downside for the camera. You can see the white dots in the attached images . Please zoom in and check you will find the white dots."
897,2,"Not good quality, as expected, camera is not good, operating system is slow wet the specifications.

Flipkart did not take this product In spite of request."
898,2,"Cons
WiFi range issue
Screen not bright enough
Slow charging
Poor camera
Bulky phone
Pros
Stock android"
899,2,Odd
900,2,Purchase tempered glass online. In market not available
901,2,"Serious connectivity issues
Mobile internet fluctuations
Wifi automatically goes off

Camera good 4/5
Battery good. 4/5

Edit: now phone got bent automatically, I didn't even kept in pocket. Seriously this phone is a waste."
902,2,"I bought it after a research of a few weeks. However, this is much less for the price segment. the so-called 108-megapixel camera gives results that are lower than my old Samsung J7 pro. Another highlight was a 'big' battery. It is similar to that of a man having a lot of money, but doesn't know how to spend and go pauper in a while. There is so much more to write, but I do not see any point in wasting my time on it. I think I made an absolutely wrong choice, however as a common man, I am for...
READ MORE"
903,2,Law quality Phone
904,2,Flipkart did not solve my solution . I dis like this cell phone .
905,2,The camera quality is very bad. (minus points)
906,2,camera quality is very bad
907,2,"I bought this phone for its good specification
But not even feeled it
Camera is lag not feel like 108mp its very average
Battery draining faster
Phone was lag sometimes
I use of just 3 days"
908,2,"The product need more enhancement, the application has to be upgraded without much delay. UI needs lot of improvement many inconvenience on day to day usage.

Takes lot of memory space just for os and basic apps. The memory utilisation is 45% by default, even after uninstalling all the apps. This phone and even charger is heating too much while charging.

The layout on and UI experience in many apps are not looking professional.

Face unlock on low light area is very bad, this is also for fi...
READ MORE"
909,2,"Camera quality is very low, not as expected. 108 mp and 32mp is just below average. I am using samsung M31s having far better quality image with 64mp of rear and 32mp of front camera."
910,2,"screen is too much dull and outdoor brightness is negligible. I haven't seen such a poor screen in a decade...just because of screen, this phone is not worth buying.
additionally, wifi and bluetooth keeps on dropping without any apparent reason.
in-game performance us also not great.
battery drains out within 2 hours, if I play game... because screen has to be on highest brightness to see anything properly in game.
camera software is mediocre, use G-cam to achieve better results.

my OnePlus ...
READ MORE"
911,2,Poor performance of camera and screen touch also not good
912,2,"Please don't waste your money on this trash. It has the worst camera in the market. The fancy 108mp camera cannot even compete with 12 mp moto x4 camera. I really regret buying this trash. Pics taken in 108 mp ultra res mode produces lines in the image after processing. And photos taken in normal mode sucks to the core. When comparing moto g60 with moto x4 12 mp camera, moto x4 Is far far better than this trash. Other than camera, Snapdragon 732g doing its job well. Battery is good. Lasts for...
READ MORE"
913,2,Third class mobile
914,2,"Mainly it's not handy,vry big and heavy weight. camera not satisfied as 108MP. No notification light. Charging very slow. Over all not bad."
915,2,"Don't bye this product because sim do not work properly, this phone working don't working properly bad experience."
916,2,"Screen quality is bad. Got scratched in just 2 3 days, with normal use. And brightness is not that good.
Some lags can be seen in day to day usages.
Built quality is not good"
917,2,Camera quality is not as other 108 megapixels
918,2,Mobile is worst in performance. Many time gets hanged. Suggest not to purchase. No replacement is provided by compony. Waste of money as well as time.
919,2,"Camera quality is poor , battery is good and performance is average"
920,2,"I have faced a couple of issues within this week of using this phone.
1. Overheating is the main issue. While using the phone or taking videos or charging, the phones heats up very badly.
2. Charging is very slow. It takes more than 1 1/2 hour or more to get full charged
3. The voice is not clearly audible while talking to someone on the call.
4. During the call, after unplugging the hearphone, it takes 30 sec or more to hear someones voice on the call.

Very unhappy with this model !!"
921,2,It took almost 10 hours to full charge..very dissatisfied
922,2,Hanged sometime being 6gb RAM
923,2,The sim Card is disconnecting again again... Went to the service center but there also... No solution
924,2,"battery capacity was very poor im very unsatisfied about battery performance nd camera was very nice, clarity was good"
925,2,108mp Camera waste..😪😪😪😪😪😪
926,2,Heating problem while charging
927,2,"Battery backup very poor, voice quality is very poor, cannot delete multiple images phone gets hanged"
928,2,Y front camera is capturing diffently not as in the face
929,2,Camera performance not well
930,2,Not a good phone as expected. Slow charging and camera is also not upto mark.
931,2,"I'm facing issues in call connectivity. Though call waiting is enabled,I'm not getting the second call notification. Some technical issue or product itself is facing this problem at times,then I have to restart the mobile which supports for a day and again this issue come.

Call waiting is not working.."
932,2,Average phone below average camera
933,2,"Upgraded to Moto g60. Compass app did not work. When investigated the phone is missing magnetometer/compass sensor hardware.
My 4 year old Moto g5 had that sensor."
934,2,"Camera not good, touch also not sensitive"
935,2,This mobile is a heavyweight and battery pickup not good mobile news uncomfortable
936,2,"This weight like a red brick. I got hand pain when I used this brick in single hand.
Camera is not good as 108mp."
937,2,A lil bit disappointed
938,2,Battery backup bad and camra quality bad
939,2,Everything is ok but call recording is not given that is the mines point
940,3,"Pros- Pure Android Experience.

Cons- Starts lagging after 2 months of usage, Cannot connect to TV without Chromecast, Mobile network is slow, Wifi speed is slow, Camera not that great as expected from 108mp, No accessories like case and matte screen guard is available in local market, Chinese brand."
941,2,Camera is worst its not 108mp camera.. other than that everything is good
942,2,Battery drains so fast. Battery not good.
943,2,Don't buy. simple word me....
944,2,Face lock and fingerprint lock not working properly. And I return this product
945,2,Do not by this product
946,2,"What ever u mentioned features,phone not reached,
Max applications installed from play store,
No Music player,
No App locks,
Battery fast drained,
Compare to VIVO and Real me this is phone is worst..
Battery charging also very slow...
Front camera also looks like 16 MP
Overall Not Good...."
947,2,Third class cemara quality and third class display total vest of money dont buy thise phone
948,2,Poor quality of camera. Request Motorola to send updates for camera quality which can be accommodated in the purchased product version.
949,2,4g LTE and 4g vo LTE not working don't bye my dears
950,2,Motorola downgrading their market with these kind of failure models.. badly disappointed.
951,2,Not as that much expected
952,2,It used to keep hang. Touch gets hang frequently.
953,2,Hanging... Very bad...
954,2,Camera Quality just like 48 MP
955,2,Not satisfied with camera
956,2,Multiple touch not working properly.. And biggest problem in phone network issue.. Camera are very average.. Think twice of time before but this phone
957,2,Average Camera Quality is not Good
958,2,Proccesor is not good so internet surffing is very slow and many time phone restart.I am very bad feeling with this phone.
959,2,Camera is worst didn't get wat I expected from it
960,2,Just phone named motorola .. performance of this G60 is worst ..no sensors ...no camera clarity ..overall under performance mobile I can suggest .
961,2,Applications open and run very slow.
962,2,It’s too big in size
963,2,"Don't buy this phone, there is slag and phone gets hanged while you search contacts and it's irritating. While typing it's jumps the alphabet. Ii mages are not so great. Realme 64 mp phones was too good which I last used. Motorola is far behind competition, there is no update from last 1.5 month. They are launching phones but no software support."
964,2,"World worst phone is this.
Don't purchase this mobile.
World worst camera phone.
World worst battery phone."
965,2,"Worst touch , Hang too much."
966,2,Bad phone
967,2,Mic is very bad
968,2,When I have a video call or call on speaker there is a static error....
969,2,Moto G60 not bajat phone
970,2,Flash not okay
971,2,"Not worth buying.
You will get 5g set in this price.
If we talk about camera then it is okay"
972,2,"It's a really good phone. But sometimes it's get hang. Also no photo gallery rest the phone is very good.
After using for almost 3 months now it's get hang regularly.No recommendation for purchase."
973,2,"Worst camera .
Battery back is just okay
Charging takes 2 hours of time .
Better to buy other brand phone in this range"
974,2,"Not perfect, hanging problem"
975,2,Total waste of money... Don't buy it
976,2,"Charging good
Camra bad
Display good
Mobile speed Average
Dual App Not Working"
977,2,Camera quality very poor
978,2,Battery capacity is low
979,2,Mobile in problem
980,2,"Camera :- 0 *
Battery :- 4 *
Value of Money :- 1*
Very poor experience from Moto"
981,2,"Application functioning not working properly.the issue is detected initially but the service support not available in my area.
During functioning the application severing detected and last option is restart the mobile."
982,2,"Dual Apps is not present, which is available all other mobiles"
983,2,Don't not purchase any one Flipkart
984,2,Not expected . Front camera is very bad
985,2,Very poor camera quality
986,2,Bad
987,2,Not good vest my money don't buy anyone
988,2,"At first it's processor is spandragon 732 but doesn't perform like the same processor . Every time all application is being freez during use.
Display quality is so weak and will break with tiny stock , will better if super amoled display."
989,2,Camera quality very bad
990,2,Not bad
991,2,"The camera and battery are simply great but the screen started flickering 3 months after purchasing and getting stuck. Well, this is not at all expected from MOTO, that too brand new phone."
992,2,Dead slow mobile was
993,2,"fingerprint scanner malfunctioned just after 2 months(earlier thought its software issue waited for ota update and then had to factory reset it but still it did not help)
there are often touchscreen glitches especially pinch to zoom.

i am fond of stock android(earlier used mi a series and nokia) but disppointed this time.
i also feel image processing could have been better"
994,2,touch is not quick enough as we want and camera quality is not better
995,2,Camera quality is very poor & don't buy this mobile by seeing 108MP camera
996,2,Camera quality is not good as expected. You can see good quality in cheaper price
997,2,"Writing after 4 months
I am facing touch issues with phone
Many times touch don't respond properly
Battery performance very good
Camera average as per price
Display average
Facing charging issues sometimes
I am big fan of Moto
Issue need to be fixed asap"
998,2,"Mobile hanging, not working proparly"
999,2,After using it for a month I found touch hangs quite often and in order to fix I have to restart
1000,2,"Camera quality is not upto the mark, or i can say it is worst."
1001,2,Poor quality
1002,2,"It is not good as aspected, battery charging takes too much time , camera is poor one ,it could have more batter"
1003,2,Mobile hanging
1004,2,Screen some time showering and hanging also
1005,2,It lags. It doesn't have own gallery. It doesn't have AppLock. No music player. Battery doesn't behave like 6000mah. Canera quality medicore. Plz give some updates to fix these otherwise my money is wasted
1006,2,"Product is good as per quality. Batter backup is amazing.
There are few things missing
1. Compass Sensor, You will face issue while using navigation.
2. Notification LED light
3. Double Tap to Wake/Sleep Feature is missing."
1007,2,Battery getting heating while charging. Sime times messaging and calls apps not working.
1008,2,Camera quality not good
1009,2,Camera not well
1010,2,"My return request cancelled.!
I'm disappointed ...!

Heating issue, battery drainage,, below average camera,,, very very slow charging..."
1011,2,Very poor camera
1012,2,Very bad worst quality heating issue bad camera
1013,2,Not bad
1014,2,Charger had gone in 2months
1015,2,"Hangs a lot, didn't expect this at these specs."
1016,2,Camera not good in low light.
1017,2,"Not as my expectations,,I used motorola fushion one plus... Which is too much good,,,, but moto g6o is not too good,,,the camera is not much better than other mobile"
1018,2,Screen password ok but individual app lock is not given
1019,2,Worst camera quality. Stereo sound worst.
1020,2,Camera quality verry poor
1021,2,Worst camera
1022,2,Waste camera
1023,2,Camera quality is too poor
1024,2,Camera is not good image quality is low
1025,2,Very bad product
1026,2,Reviewing after 5 months if basic usage - started facing hanging issue very frequently just after 3 months only. Not a worth buy mobile.
1027,2,Just ok all
1028,2,Best of many very bed mobile
1029,2,"I do not recommend this to those who use the mobile every day
because the weight of the mobile is too high due to the increase in battery capacity which is not needed
the charging speed is low
you can't play heavy games for more than an hour and don't be fooled by the 108 mp camera. it's true that this mobile has a 108mp camera but the quality is low because camera quality depends upon the quality of the camera lens.
the mobile gets very hang most of the time
if you want to buy a phone for...
READ MORE"
1030,2,Not Bad
1031,2,Very heavy mobile
1032,2,Some times phone struck.
1033,2,This mobile is heating so this product is not good
1034,2,Not up to the mark
1035,2,waste money
1036,2,"Ofter using of 20 days.
Lot of hanging problem.
Battary & charger not properly working.
Camera is worst. It shows 108 MP & System showed. 64MP.
Bluetooth sound clarity is verry poor.
Totally weast of money."
1037,2,Waste money software problem camera problem
1038,2,Camera quality very poor. Now headphone not support in this mobile
1039,2,Front camera worst. Don't buy it
1040,2,Call recorder is disabled
1041,2,Not perfect
1042,2,Wi fi not working
1043,2,Mobile's ok at looks.. Battery lasts longer too... The major problem is that is starts hanging quite a regularly... Also finger sensor does stop working many times..
1044,2,this phone network issue . problem
1045,2,Not good for gaming
1046,2,Not worth for money... Easily get heated.... After using for few days i really think that i shouldn't get this phone... A total boomer
1047,2,Earphone plug is not working
1048,2,Descent phone with below expectations camera quality
1049,2,The phone battery got died within 2 months & the camera is not as good as has to be.
1050,2,Bad camra
1051,2,Very bad quality screen. And camera is worst. Just battery back up is good nothing else.
1052,2,Fair only...camera is not as per expectation.
1053,2,It is not a good mobile as compared to price...
1054,2,Don't buy this phone I wasted my money t
1055,2,Camra is not good if you this product you get fool... Go to another Mobile
1056,2,Slow performance
1057,2,Product is waste of money
1058,2,Phone just okay but not Good because very hanging problem
1059,2,"Phone is used time ful hit
26 hour is not coming full charging
Phone for reading problem that's all"
1060,2,Camera is not good also had some brightness issue
1061,2,Camera means only numbers game
1062,2,"Havig 106 Mp camera but not that much satisfied with quality of images.
In low light photo seems blurry or dusti effect..."
1063,2,"Camera quality and some features not good

Mobile data problem"
1064,2,"Well i was previously using Samsung s10plus & then i brought this Motorola G60 thinking it would great coming close to stock Android vala feeling. But the experience is pathetic I don't say it does work fine but the feature is really irritating. If you are used to Samsung UI do not buy this.
Now i come to know why is Moto is not able to get thier hands all over the market"
1065,2,"BAD EXPERIENCE
Very much disappointed"
1066,2,"Camera quality is poor not as expected. As per price point features are good but not as good as i expected.
Performance is good. Looking is good."
1067,2,Tuch issue.
1068,2,Some time hanging issue of this device.
1069,2,Camera 108 is not working mobile is a start now other cameras better
1070,2,"Camera quality is not that good .
Phone has some crashing issues on normal to moderate usage also, and I am not a gamer.
Battery is ok .
Charging is taking too much time.
In this price range I expect more"
1071,2,Very heavy & phone hang problem facing
1072,2,"Don't front camera flash.
Don't voice call recording."
1073,2,I have purchased it in the month of June and since last month I'm facing screen flickering and hanging. Very upset and not happy with this.
1074,2,"Battery backup is very poor
And using for 2-3 hours then very heat"
1075,2,"Worst phone
After 2 month it start laging(hang)
It's charger doesn't work
😢😢😢😢"
1076,2,Low camera performance.
1077,2,"Not s expected and not user friendly, hard to get used to it. I would like to sell it."
1078,2,"Sincere request not to buy this to avoid suffering after purchase! I'm writing this after using it for more than 5 months.
1. It won't feels like user-friendly
2. Display hangs frequently
3. Camera is not upto the mark even it has 108mp (u won't get good photos)
4. It has heating issues
5. It's too bulky in hand & has more weight.
6. When you are on a call if u want to add or to use dail pad, it will keeps the call on hold.
7. Battery backup is not good
8. I'm facing a lot of hanging issue...
READ MORE"
1079,2,Waste of money
1080,2,"-Review after using 2 months. Performance is very poor. I bought 6gb/128 gb one .The storage is not even 1/4 but hangs many a times occasionally cant even attend the calls.
-Camera is ok.4 star. But once I use camera for a while esp taking videos the mobile hangs up can't even see the calls . Sometimes can't take the calls.
-Battery back up is good- 5 star
-Mike is little defective i think many times people from the other side says that they can't hear what I am saying which was not t...
READ MORE"
1081,2,"Voice issue,
Switch off in time to time .
No value of 💰💸

Full 🦉."
1082,2,not bad
1083,2,Mobile issue set
1084,2,"After 2 months of using review: It is hanging , restarting itself.."
1085,2,Good product. Expected more from the cameras but not bad. Overall a good mobile with great clean stock android
1086,2,"After using it a month..
It hangs a lot and lot.....don't buy motorola phone....."
1087,2,Not comfortable in hand or camera quality very poor
1088,2,Camera is not good
1089,2,Not a good phone worth it's price
1090,2,Most 3rd class phone Camera of the device very bad.
1091,2,As per latest technology this phn is very much thick & waited
1092,2,Mobile functions very typical
1093,2,Battery backup is very poor
1094,2,"I have purchased couple of months ago
Really unsatisfied with this, never expected such product from motorola"
1095,2,Touch screen delay response and not smooth feeling
1096,2,"Observed issue with sounds after 10 days of purchase. Camera quality is same as 64, doesn't seem to be 108 MP."
1097,2,Hangs alot
1098,2,Frequent call drops
1099,2,One of the worst mobile of my life. Totally waste of money.
1100,2,"Worst phine I have ever use hand problem, network connection problem"
1101,2,"Not porformanc phone hanging prob,"
1102,2,Operating is difficult not like other make
1103,2,Getting Hanged frequently
1104,2,"Please don't buy this phone .can't expect with motorola it's automatically scroll up down touched automatically back button interface also very bad overall ,i just hate Motorola with this phone.
I m in love with motorola G4+ addition .but this g60 is hopeless"
1105,2,Hanging phone instagram video call
1106,2,"Not satisfied .. camera quality not like that i expect....
Over heating"
1107,2,Camera quality is very bad
1108,2,D GT r
1109,2,Adapter become unserviceable in 2 days of purchase
1110,2,"Only liked it for stock android and good battery life, camera is very bad...."
1111,2,Worst
1112,2,"Bluetooth speaker volume can't be control by phone dedicated key.
Disappointed

N can't share files by
share it
Share karo
Zender
Reason: wifi get turn off when the above mentioned apps try to sent file (search n pair )
Screen not as big as XIAOMI prime max 6.44 inch"
1113,2,I have not satisfied to purchase this product.
1114,2,"Ph was rebooting multiple times not even 20days after purchased,given back to moto care for repair"
1115,2,Battery not good
1116,2,Mobile performance medium gaming performance very bad
1117,2,"After usage of one week I am writing the review.

Camara quality is worst and its not 2MP."
1118,2,Phone is getting hung frequently.
