index,ratings,reviews
916,3,"It's a good phone in its range. Along with normal ring tone it gives a large beep sound every time when I dial any number. I don't know how to deal with it or only I have got defected phone! This beep sound is very annoying. Rest all ok. I have bought it for my mother who is 61 years, so working fine for them."
917,3,Goid
918,3,Budget buy
919,3,Hang problem but ok
920,3,Camera is very bad
921,3,Voice of speaker 🔊 is not so good
922,3,"Realme c11 2021 is the budget mobile to use moderatives
Battery : 5/5
Display : 3/5
Build :4/5
Speaker :4/5
Performance : 3/5
Overall it's worth for 7.2k but it should be between 6.5k to 7.0k"
923,3,Ok
924,3,Ok
925,3,Very good👍👍👍
926,3,It's good👍👍
927,3,Good for basic use 👍
928,3,Good product
929,3,Good
930,3,"Direct dialing facility not there, no FM,no widgets on long pressing screen."
931,3,Good
932,3,"Good
But no cover
I am not happy"
933,3,Good
934,3,Ok
935,3,Overall product is good quality
936,3,It's ok
937,3,"Screen size ia very long, not suit for ladies...
But almost good, front and back single camera.... Dnt confuse"
938,3,Good but expected camera quality more good !!
939,3,Good
940,3,Average mobile
941,3,but mobile create heating problem
942,3,Osm Phone speaker not ok very bad
943,3,"CAMERA QUALITY-- MODERATE
BATTERY LIFE--- EXTREMELY BAD
APPERANCE--- GOOD
SOUND IS THE MOST DISSATISFYING ONE REALLY ITS BUZZING..
I RECOMMEND U ONLY IF U HAVE TO SPEND 6-7 HOURS ON USING IT ..😑🙏"
944,3,Average
945,3,Nice
946,3,Nice
947,3,Nice
948,3,EXCELLENT✓✓✓
949,3,Good
950,3,One problem...back button is wrong side
951,3,Nice. Phone
952,3,Very nice
953,3,Good
954,3,Definitely value of money
955,3,Phoen is good in this price🙏
956,3,Nice mobile in price
957,3,It's OK but average in all
958,3,Super
959,3,Okay.
960,3,Good Product 6.999/-
961,3,average
962,3,Nice smart phone in the low price
963,3,Good
964,4,Nice packaging by flipkart n timely delivery 2 days before n nice budgeted phone in this price range very happy to get this Realme C11 2021 nice antislippery back panel n big screen size 😀
965,4,"Best phone in this budget
But if u have more budget, then dont go for this phone
8 megapixel camera is satisfying
Processor, i expected better performance
5000 Mah is good but charger is very big
Its a lcd panel which is 3rd class
It was a satisfying phone in this budget"
966,4,"superbb perform and looking so good
longtime battery backup.
comfortable for using.
value of money!!"
967,4,All feature are good.this phone camera is very good
968,4,Value for money..
969,4,Good product 😍😍😍
970,4,"Very nice phone, value for money in this segment.
Camera quality is average, performance is good for this price range.
Im rating this phone:
Camera: 3Star.
Bettery:. 5star.
Performance: 4star.
Display: 4star.
Value for money: 5star."
971,4,"This range is ok 👍
Not bad"
972,4,Best phone under 7000
973,4,"It was good product for people who only used calling function, youtube like apps...if you trying to installed apps from play store u will get less ram to used mob..and then may be it will not functioning well.."
974,4,Very good camera and display
975,4,"It’s really worth to buy this smartphone. If you are looking for a good smartphone in budget, then I would recommend this product."
976,4,It is a good value for money under 7k it is one of the best phone for daily uses
977,4,Good product but realme c11 is better than realme c11(2021)
978,4,Very nice
979,4,Nice
980,4,Best phone
981,4,"Good look,value for money in this price segment"
982,4,Value for money product.. overall it's ok. Mobile body is not up to the mark..Online classes using is it ok..
983,4,Camera 📷 very bad
984,4,"One of the best budget phone - Everything is very fair except speaker and sound quality, Camera performance is also very delightful"
985,4,Value Of Money... Good Product...
986,4,Good phone for low budget. All over all good.
987,4,"Charging fast, camera good not bad,but sometimes heating, overall performance good"
988,4,Thank you
989,4,Good phone for normal usage. Don't provide any back case.
990,4,Superb👦 performance. Just amazing😍👍🤩 Go it for.
991,4,"Superb mobile camara , performance over all rate wise ...superb mobile thanks flipkart"
992,4,Nice product
993,4,Best Budget Phone
994,4,Normal user this mopile best
995,4,"Just Awesome, Two Day Delivery.Thanks to Flipkart"
996,4,Good
997,4,Value of money
998,4,🙂🙂🙂 nice
999,4,Excellent.
1000,4,Nice
1001,4,Nice phone
1002,4,GREAT SET IN AN AFFORDABLE PRICE!!!!!
1003,4,Nice
1004,4,Super
1005,4,"Value for money
Justifie this price"
1006,4,At this price best phone
1007,4,Nice
1008,4,Nyc
1009,4,Nice
1010,4,"Clear display and sound quality, good battery backup at given price"
1011,4,Nice
1012,4,Good
1013,4,Good Performance
1014,4,Good product
1015,4,Review after 1 month usage. Gifted to my mother. Well adapted to new smartphone. Previously she had feature phone. Good for first time smart phone user.
1016,4,"Super product,super dilevery"
1017,4,Good
1018,4,Good 👍
1019,4,Better
1020,4,"A very good phone...
Affordable price phone...
Well performance."
1021,4,It' a Good product
1022,4,Overall performance is good +- Battery performance excellent - Display moderate - sounds good.
1023,4,Good
1024,4,Good
1025,4,Happy with device budget phone in 6k
1026,4,Good phone
1027,4,Good badget friendly phine
1028,4,Good
1029,4,Good
1030,4,Good
1031,4,Good
1032,4,Ok
1033,4,Good
1034,4,Very good products at in this rate
1035,4,Good
1036,4,Ok
1037,4,Good
1038,4,Nice
1039,4,Nice
1040,4,It's ok
1041,4,good Phone . works pretty good for upto 7 k budget its good
1042,4,All over Good product!
1043,4,Very good to use camera quality is good
1044,4,Good 👍
1045,4,NYC mobile
1046,4,Super
1047,4,Value for money
1048,4,Best choice 😂
1049,4,nice phone
1050,4,Value for money 💸
1051,4,Not bad
1052,4,Nice phone by realme
1053,4,Good product super bettry pikup super phone
1054,4,Good product
1055,4,Nice
1056,4,Good product
1057,4,Ok
1058,4,Everything things is ok
1059,4,Awesome 👍
1060,4,Hi Guys anyone looking with low budget phone I would highly recommend you guys to go with.!!
1061,4,For the price its very best but not recommended for anyone who wants great features and specs but best phone on looks and price..
1062,4,Good
1063,4,Very good
1064,4,Ok
1065,4,Good for that price working good happy with it delivery was good and polite
1066,4,Superhit
1067,4,Nice
1068,4,Nice phone
1069,4,Ok
1070,4,Good 😊
1071,4,Wonderful
1072,4,Good
1073,4,Competitively nice phone at this price range
1074,4,Best mobi
1075,4,Good
1076,4,Ok
1077,4,Good
1078,4,Good and cheaper Mobile
1079,4,Solid in this range
1080,4,Nice camera quality
1081,4,Nice one
1082,4,Good
1083,4,Value for money best
1084,4,Amazinh
1085,4,Super value for money must buy
1086,4,Nice of this cost
1087,4,Phone was ok at this price
1088,4,Nice
1089,4,Okay thank
1090,4,Good product
1091,4,Good product
1092,4,Nice 👍☺️
1093,4,value for money
1094,4,Good
1095,4,"Value for money, tq flipkart"
1096,4,Nice
1097,4,Nice
1098,4,Value for money
1099,4,"Its ok...
Best mobile for this price 7249"
1100,4,Good
1101,4,Good value of mony
1102,4,Nice...but i got screen with some scratches on it
1103,4,Best phone
1104,4,"This is a good product at this price.but the ram is too low
We expected at 3 gb
And it's doesn't have ami fm radulio don't know why"
1105,4,Good
1106,4,Value of money
1107,4,Good
1108,4,Good mobile
1109,4,Overall good quality
1110,4,Nice phone under this price range
1111,4,Good
1112,4,Good
1113,4,Nive phone this bugjet
1114,4,"Good we can buy it
It is suitable for adults only
Battery capacity is amazing
Camera is good"
1115,4,Very good
1116,4,Ok
1117,4,Nice
1118,4,Good at this price point 👍
1119,4,"This is not for heavy uses,like gaming.Its okk"
1120,4,Exilent
1121,4,"Medium range mobile is best.

Superfast Delivery
Thank you."
1122,4,Suprr product
1123,4,Good phone at least price
1124,4,Good But The camera Is
1125,4,Good
1126,4,Good
1127,4,Good phone at this range A Big Shoutout For REALME 🔥
1128,4,Overall Excellent
1129,4,It's a good product in this price range.
1130,4,NYC
1131,4,Phone is good
1132,4,Good
1133,4,Ok
1134,4,Very Good
1135,4,Nice phone and also delivery in expected date
1136,4,This product is very good it's is very usefull color is also good thanks 🙏
1137,4,Nice product .Value for money.
1138,4,Good
1139,4,Affordable price...good one..thanks flipuuuu
1140,4,"This phone was for my girlfriend.
As she frequently looses her I found this phone that matches her....
Ok for a normal user"
1141,4,Worth for money
1142,4,Nice mobile
1143,4,It's ok
1144,4,Nice
1145,4,Nice performance.good camera.
1146,4,Nice product
1147,4,Very good product
1148,4,Overall ok
1149,4,Excellent 👍
1150,4,"Good product
.worth product"
1151,4,Worth it for the price
1152,4,It's ok
1153,4,Good for your parents or grandparents
1154,4,Supar
1155,4,Nice
1156,4,Just good
1157,4,Phone was damn good stylish and pocket friendly but camera performance is okay okay type otherwise it is a cool phone
1158,4,Good product.....
1159,4,Nice one
1160,4,Nice as per price
1161,4,Very nice 👌👍👍 perfect Coll working performance better and battery to long time 🙂🙂 nice phone
1162,4,Nice
1163,4,Good
1164,4,Good Budget Mobile
1165,4,Good
1166,4,Good
1167,4,Nice but 2020 model better
1168,4,Ok
1169,4,Mst phone
1170,4,Phone performance good
1171,4,Real me C11 2021 phone was good budget phone
1172,4,Nice
1173,4,Nice camera phone and quality. No complain. Thanks Flipcart.
1174,4,ok at this price
1175,4,Got mobile
1176,4,Nice phone in this price
1177,4,Cost of worth
1178,4,Super
1179,4,Value for money 👌
1180,4,Best smartphone in Market price
1181,4,Nice product of realme phone.... Thanku flip cart fir fast delivery
1182,4,Very nice 🙂👍
1183,4,Overall nice
1184,4,Must bye
1185,4,Good
1186,4,Thank you so much...😍
1187,4,I am happy
1188,4,Good mobile go for it
1189,4,Nice phone I purchased for my mom.she loved the phone for first time she was using android phone and she was very happy
1190,4,Good camura
1191,4,BEST
1192,4,Good
1193,4,Good product
1194,4,It's a good low budget phone
1195,4,Good
1196,4,Yes it's a well product to your money
1197,4,Ok
1198,4,Good in budget..
1199,4,Nice
1200,4,Good nice
1201,4,Realme C11 is a very good phone that flipcart has been lounch in good price
1202,4,Good
1203,4,Quality over quantity
1204,4,Good
1205,4,Super
1206,4,Nice
1207,4,Good phone
1208,4,Good
1209,4,Good
1210,4,Good as compared to price
1211,4,Overall good on this price
1212,4,Good product thank you so much Flipkart
1213,4,So nice
1214,4,Nice
1215,4,"It is good mobile at dis price,,, affordable mobile.. good batry,with big screen..🤩"
1216,4,Good
1217,4,Good
1218,4,Nise
1219,4,Ok
1220,4,Nice 👍 mobile
1221,4,The overall features of the mobile are quite good in this price range .if you are buying it for your parents then go for it as it is good mobile phone for them.
1222,4,User friendly
1223,4,Good 👍
1224,4,"Good battery backup
Nice display
Average performance
Easy to use
Good budget phone
Overall goodness 👍👍👍"
1225,4,Overall good.Battery is longlasting.worth for money.
1226,4,Niec
1227,4,Nice phone
1228,4,Good for old age person.....only
1229,4,Best budget phone 📱
1230,4,In this price range good product value for money
1231,4,Nicee prodick
1232,4,Good smooth touch lovely camera quality but ram is low
1233,4,Awesome at the point of money
1234,4,Worth
1235,4,Nice mobile
1236,4,Value for money must buy
1237,4,Grey color looks great
1238,4,Good working
1239,4,Not bad
1240,4,like it
1241,4,"Mobile is bater so, reverse back button all systems reverse"
1242,4,Good product
1243,4,"Best budget phone , not for heavy user"
1244,4,Nice phone at this price range
1245,4,Good
1246,4,Good selfi cam
1247,4,Good
1248,4,Good
1249,4,Good product at this price
1250,4,Nice mobile
1251,4,Good
1252,4,Value for money
1253,4,Good
1254,4,For very normal using this phone is good and the performance is not good
1255,4,Love it Phone
1256,4,Nice but with go edition hard to use atleast they provide full Android with previous generation will be better
1257,4,Good
1258,4,Low price is good
1259,4,Nice but I feel C2 have better functions.
1260,4,Average model
1261,4,Good for normal use....
1262,4,Camera quality good
1263,4,Nice mobile
1264,4,Value for money awsome product by realme
1265,4,Overall good.
1266,4,Nice
1267,4,Good phone
1268,4,Good phone
1269,4,Overall it's good 🙂
1270,4,Good mobile
1271,4,Very nice phone
1272,4,It was nice
1273,4,"I think this phone is good for this price range in my opinion...but everyone aspects that better performance, better ram and storage"
1274,4,Good
1275,4,Nice phone at low price
1276,4,good prodect
1277,4,Good
1278,4,Deseant phone
1279,4,Okay
1280,4,Good
1281,4,Good
1282,4,Extremely outstanding phone and features especially at this affordable price you can also look for it one of the best budget phone I have ever seen
1283,4,Must try
1284,4,Well performance
1285,4,Nice
1286,4,Awesome 👌🆒️🙌
1287,4,Good
1288,4,Excellent phone in this price range.
1289,4,Value for money
1290,4,Amazing
1291,4,Good. Product
1292,4,Good for new user
1293,4,Good product
1294,4,Best budget phone... Recommend for reduced usage...
1295,4,Nice one 👍
1296,4,It's working fine
1297,4,Gd product
1298,4,Good product
1299,4,Good
1300,4,Ok good product value for money
1301,4,Ok
1302,4,It's nice ..i gifted it to my Papa❤️
1303,4,Totaly good
1304,4,Good
1305,4,Good one
1306,4,Value for money
1307,4,Nice
1308,4,Very nice
1309,4,Okkk
1310,4,Ok
1311,4,Quality phone
1312,4,Good
1313,4,Best mobile in this price.
1314,4,Thanks flfcart
1315,4,Very nice product
1316,4,Good for cost
1317,4,All of Good camera quality
1318,4,Ok Good
1319,4,Good phone for only social media app and small game
1320,4,"Good delivery, Good budget mobile"
1321,4,Good phone in this price.
1322,4,Ok
1323,4,Nice phn😍
1324,4,Nice
1325,4,Good phone
1326,4,Design is looking good . Camera has not that much good. Battery life is good . It is best product in according to their price
1327,4,Nice
1328,4,Nice
1329,4,Good mobile thanks fot flipkart
1330,4,Good product
1331,4,Ok
1332,4,Good
1333,4,Good for small use
1334,4,Good
1335,4,"The phone is best but the speakers are really not good
Raise the volume of the speakers"
1336,4,"Camera, performance, display quality this things are decent the battery was quite good. Sound quality was not good. It's a complete package for who use mobile normally. It's not for heavy usage"
1337,4,Very good
1338,4,Good
1339,4,Best camera
1340,4,overall a good smartphone
1341,4,Nice
1342,4,Good valuable product
1343,4,Good
1344,4,Value for money
1345,4,Worth it 👌
1346,4,It is better to use normal and basic android uses good for first time smart phone users
1347,4,Good
1348,4,Good product Value of money
1349,4,Nice
1350,4,Naic
1351,4,Good nice
1352,4,Good
1353,4,Not bad
1354,4,Budget phone better
1355,4,Good product
1356,4,Good
1357,4,Okay 👍 best low price mobile 📱📱📱
1358,4,Value for money
1359,4,Best phone in this price range
1360,4,Very nice
1361,4,Goid
1362,4,Good
1363,4,Nice phn
1364,4,Mobile is good low price
1365,4,Good exl
1366,4,Good
1367,4,Good
1368,4,Nice product
1369,4,Nice
1370,4,Good product
1371,4,Nice
1372,4,Good
1373,4,So happy to get that
1374,4,Am perfect with this
1375,4,Supetub itemb with low cost on new users..
1376,4,Good one for this price
1377,4,Good product
1378,4,Good product in this segment
1379,4,Nice phone
1380,4,Good
1381,4,Very nice product ..I am very proud..
1382,4,Decent phone at this price.
1383,4,Very good
1384,4,Not bad
1385,4,Nice Mobile 😊
1386,4,Good
1387,4,Good enough in ths price
1388,4,Nice
1389,4,Best phone
1390,4,Very nice 👍
1391,4,Battery backup is very good ....but camera quality very poor other wise all are best
1392,4,Super
1393,4,Good one to use
1394,4,Good
1395,4,Seems like a good product at this price range
1396,4,Nice mobile phones
1397,4,Good
1398,4,Thanks flipkart
1399,4,Product is good but delivery is too much late.
1400,4,Awesome
1401,4,"After 8 days...
Good according to the price
If you install many games it would hang because it only 2gb. Otherwise very good.
Camera normal
Very good for normal use
Good features
Battery good for normal use"
1402,4,Veri good
1403,4,Product is awesome
1404,4,I like it in this range
1405,4,Supar
1406,4,good
1407,4,Good bust should have 3 gb ram in the price range of 7000
1408,4,Good 👍👍👍👍
1409,4,Good
1410,4,It is a best product in low price
1411,4,Nice
1412,4,Need to improve camera quality
1413,4,Nice
1414,4,Excellent phone at this price range.. looking good.
1415,4,Good 👍
1416,4,Good
1417,4,"Nice Smartphone By realme
In this price segment"
1418,4,Speed battery backup everything is amazing
1419,4,Amazing products thanks Filpkart
1420,4,Awsum mbl.. Thank you flipkart.
1421,4,Very nice thanks for flipcard
1422,4,At this price very good ...
1423,4,"Quality product,"
1424,4,Good
1425,4,Good mobile at this price
1426,4,Decent phone for this price. And when compared with Jiophone next it is a lottery.
1427,4,Suprb
1428,4,Ok
1429,4,Good health and good work
1430,4,Nice delivery and product is cheap and best in this price...
1431,4,Nice performance
1432,4,Super
1433,4,Good
1434,4,Nice phon in this price range
1435,4,Good
1436,4,Good budget phone
1437,4,Low cost fine mobile phone
1438,4,It's a nice simple use phone.
1439,4,Worth of money.
1440,4,Good
1441,4,Nice
1442,4,Good
1443,4,Good phone.... I suggest this phone for beginners & for elder people at home...
1444,4,Very good product
1445,4,Nice product.
1446,4,Ok
1447,4,this phone is very nice
1448,4,Awesome
1449,4,Good
1450,4,Supprb
1451,4,Good mobile 📱
1452,4,Good product in this price
1453,4,Best
1454,4,Very nice phone 👍👍
1455,4,Worth for money
1456,4,good phone this price
1457,4,Nyc And simple
1458,4,"I have purchased it on 25oct2021, mobile with good price.
Good battery backup and other features. Nice product.
Thanks flipkart"
1459,4,Quite average phone
1460,4,Amazing product ❤️
1461,4,Very good performance
1462,4,Must buy awesome
1463,4,Okay
1464,4,Good
1465,4,Good
1466,4,Good phone at this price
1467,4,Good
1468,4,In low budget this is amazing
1469,4,I love this phone
1470,4,Good
1471,4,"Very good phone
Worth to price.."
1472,4,Nice pic of mobile
1473,4,Good at this price
1474,4,Not bad
1475,4,Product ok
1476,4,not bad it's ok
1477,4,Nyc anthey
1478,4,Good quality
1479,4,Good product at this price
1480,4,i love it so much
1481,4,Ok
1482,4,Ok
1483,4,Super
1484,4,Best phone
1485,4,Good in this price
1486,4,Good product
1487,4,Nice
1488,4,Good
1489,4,Very nice
1490,4,Good
1491,4,Always good worth of money
1492,4,Good in this Price
1493,4,Performance ook this cost
1494,4,The best budget phone with massive battery. Camera and display are average but best apt at this range.....over all good deal
1495,4,Nice
1496,4,Very good for home usess and value for money but only camera is not too good but thank for flipkart good delivery
1497,4,Good
1498,4,Good
1499,4,Better budget phone for the economic situation
1500,4,Good
1501,4,Better
1502,4,Nice product but deliver by flipcart little bit let
1503,4,According to the Price All over is good...
1504,4,Best
1505,4,Good
1506,4,Realme c11 super 👌 nice
1507,4,Not bad
1508,4,Good
1509,4,Nice....great performance with low budget price.. Thanku FLIPKART
1510,4,value for money
1511,4,Good
1512,4,For the price of 6500 it is worth full
1513,4,Nice phone
1514,4,Good mob phone
1515,4,"Good Product 👍
Display,
Camera,
Performance,
Battery...are Good 👍
Totally Worth it..Go for it..Best Budget Mobile.."
1516,4,Good one in low budget
1517,4,Ok in this price range
1518,4,Product is good . But camera is not very good. Delivery is very good.
1519,4,Thank you flfkart
1520,4,Best phone 📱📱📱
1521,4,Good product in this price.
1522,4,"I don't like the realme name in background panel . Its performance is good for this budget. Camera is not clarity. No os optimization only android 11 running in it. No realme apps available for easy usage . They given Google go, assistant go. gallery go powered by Google as primary app for seeing photos. Its get heated in heavy usage."
1523,4,Product is very awesome
1524,4,Hanging problems may start with new mobile and screen also showing black spot
1525,4,Nice
1526,4,Good
1527,4,Thank you flfkart
1528,4,Worth of money
1529,4,Performance is very good
1530,4,Best phone in lower price
1531,4,Nice product
1532,4,Good
1533,4,Good
1534,4,Nice product
1535,4,"Nice product
Value for money 😁"
1536,4,Good in this range
1537,4,Very nice product... I love this product...
1538,4,Very nice 👌👌
1539,4,very good
1540,4,Good & recommended.
1541,4,Good mobile phone in low prices
1542,4,Very nice
1543,4,Good for normal use i bought it for my grand mother and she is really happy
1544,4,Nice
1545,4,Value for money
1546,4,"Good phone
Camera better in this price range"
1547,4,Good
1548,4,"Not best camera but good camera
Display in very good
Battery capacity is good not to"
1549,4,"Decent performance.
Display is very nice in this price range.
Camera is not so good.
Speaker is loud, it's good."
1550,4,Osm
1551,4,Nice product and features for budget phones
1552,4,Good
1553,4,Good phone exceeded my expectation in the built quality but software wasn't good. Don't buy for grandfathers and grandmothers. Go for something like Motorola or Samsung for them.
1554,4,Very good phone at this affordable price...
1555,4,Happy under 6k
1556,4,Nice product
1557,4,Very nice
1558,4,Awesom product
1559,4,That's a good purchase
1560,4,Value for money
1561,4,Superb......
1562,4,Nice ph
1563,4,Nice
1564,4,Very nice product
1565,4,Ok
1566,4,Overall good product..
1567,4,"Good Budget Phone
Good Looking 👍🏻"
1568,4,Very nicee mobile
1569,4,Value for money good product
1570,4,Amazing phone in this range
1571,4,Super
1572,4,"nice product , worth of money"
1573,4,Nice
1574,4,Awesome
1575,4,Very nice
1576,4,Budget phone.
1577,4,Very good phone
1578,4,Value of 💰
1579,4,Good
1580,4,Good product
1581,4,Nice 👍
1582,4,Very good 👍
1583,4,Mashallah good
1584,4,Good
1585,4,Nice
1586,4,Battery backup vary nice
1587,4,Good phone for online class
1588,4,"Awesome product,🥰"
1589,4,Nice phone
1590,4,Nice product at a reasonable price go for it
1591,4,Nice one.
1592,4,good product
1593,4,"Really the mobile is good with this price...👍👍
But the camera quality is not good it needs little more improvement..🤔🤟🤟👌"
1594,4,good
1595,4,Very nice
1596,4,Best shopping
1597,4,nice
1598,4,Value for money
1599,4,Good
1600,4,Ok
1601,4,Range
1602,4,Nice
1603,4,Good product 👌
1604,4,Nice for this price range
1605,4,Really Awesome
1606,4,Good smart phone for normal user
1607,4,"Good, nice mobile, battary is super"
1608,4,Nice product
1609,4,Nice product
1610,4,Good
1611,4,Ok
1612,4,Nice product good for flipkart
1613,4,Nice
1614,4,Good quality & looking
1615,4,Nice
1616,4,Good mobile for normal users
1617,4,Vgood
1618,4,Best in this price range amazing Realme best quality smartphone brand
1619,4,Over all'good
1620,4,This is good for this price 👍
1621,4,Nice
1622,4,Nice phone in this price range
1623,4,Good for all
1624,4,Nyc
1625,4,"Nice mobile under 8k,"
1626,4,Budget phone thanks fipkart for on time delivery
1627,4,Value for money
1628,4,Good product
1629,4,Budget phone
1630,4,Good
1631,4,Best in low price
1632,4,Nice
1633,4,"Just ok,as per prize phone.Battery backup is good, looks is good"
1634,4,Okay
1635,4,Good
1636,4,Good
1637,4,Mobile is quit good with a big battery backup and its display...btt processor camera storage is not sufficient..btt in this price range i.e. 6599 this is best.
1638,4,In this price range it's good.
1639,4,Ok phone
1640,4,Very nice mobile in this price.
1641,4,Good
1642,4,Value for money.
1643,4,Worth for money..for minimal users it's a perfect Phone.
1644,4,Very good
1645,4,Nice
1646,4,Nice
1647,4,Super
1648,4,good
1649,4,Nice at this price
1650,4,Nice
1651,4,Good
1652,4,Value for money
1653,4,Cool
1654,4,Sprb
1655,4,Good @ this budget
1656,4,Value for money
1657,4,"Budge mobile , can go for it"
1658,4,It is very good.
1659,4,Good but to be updated
1660,4,Ooo it s a great ..
1661,4,Awesome Phone At This Range ..
1662,4,Nice
1663,4,Good
1664,4,Best value for money
1665,4,Good battery
1666,4,Nice product realmente c11
1667,4,Initially battery was getting heated abnormally while charging. Also the battery percentage was dropping to 80 within 1/2 hour of full charge. Now both the issues are resolved. It is working fine.
1668,4,Good
1669,4,Good
1670,4,Good product . Recommendable!
1671,4,Good for the budget!
1672,4,Good performance
1673,4,Good
1674,4,Good
1675,4,Good mobile 🙂 this price range
1676,4,Nice
1677,4,Good in this cost
1678,4,good
1679,4,Satisfied
1680,4,Good
1681,4,Nice product 😊👍
1682,4,"Value for money
Good Camera quality
Good performance 🙂"
1683,4,Thank you flipkart
1684,4,fine
1685,4,Nice fone
1686,4,Good
1687,4,Good
1688,4,Good mobile at this price point but still lack basic feature like fingerprint sensor.
1689,4,I gifted this my grandfather it is OK for old age
1690,4,Realme C11 2021 are good but little problem in camera. Battery and Display is perfect.
1691,4,Good for value for money
1692,4,Worth the price
1693,4,Good progress
1694,4,Naic
1695,4,I just received this phone 1 day before I will let everyone know full review after 10 days used
1696,4,Good
1697,4,Good mobile for low budget
1698,4,Decent one.
1699,4,very happy with product
1700,4,Product is 👍good
1701,4,Nice
1702,4,It's good in this range
1703,4,Value for money
1704,4,REAL A GOOD MOBILE.
1705,4,Nice one this price thank you so much flipkart
1706,4,Nice
1707,4,"Battery backup is very good, display and camera good"
1708,4,Good 👌👌
1709,4,Good phone
1710,4,So good
1711,4,Ok
1712,4,Not bad
1713,4,Nice
1714,4,Very good
1715,4,Is good
1716,4,Good
1717,4,My mom is very happy to see this
1718,4,"Product quality is good.
But delivery service is very poor."
1719,4,Ok
1720,4,Nice product
1721,4,Best mobile in this price
1722,4,Very very nice phone and wonderfull fone for this prize . If your budget is down so buy this phone . You will be happy .
1723,4,Nice phone at this price range 👍👍👍👍👍
1724,4,Good product
1725,4,Nice product
1726,4,Nice products under these values ❤❤
1727,4,Good
1728,4,Awesome in these value
1729,4,nice
1730,4,Very good n very decent phone..
1731,4,Value Of Money...
1732,4,Compare to Other Brand Best Product...
1733,4,Value For Money...
1734,4,Nice mobile
1735,4,"Display brightness could have been better.Under Sunny or outdoor still I feel more brightness should be their.
Performance for day to day moderate usage good but for heavy user and gaming users I donot prefer this to buy this smartphone.
Next camera on outdoor shots is good for uploading but indoor and night/Artificial light conditions shots are too average bit grainy too.
HDR images shots were good only for uploading to social media.
Battery performance is too bad SOT is only five hours a da...
READ MORE"
1736,4,Good product 👌
1737,4,Gooy
1738,4,Good
1739,4,Very nice
1740,4,Value for money
1741,4,Nice
1742,4,Nice 👍👍👍👍👍
1743,4,Best mobile in really affordable price.
1744,4,Good mobile
1745,4,Nice
1746,4,Nice ok ok
1747,4,Good...
1748,4,Goog
1749,4,Decent performance
1750,4,Good phone
1751,4,Good divice
1752,4,Good Product In Low Cost...I Think It's Better Than Other's Product....
1753,4,Good product
1754,4,Very nice
1755,4,Value for money
1756,4,This phone is good this price
1757,4,Best Phone in BUDGET Price...
1758,4,Super but ram low
1759,4,Nice 🙂
1760,4,Mice
1761,4,Good
1762,4,This price good 👍
1763,4,Very Nice Phone
1764,4,Battery good 👍 performance not bad you can play ff with no lag camera decent overall value for money I got 5900 in BBD sale 👍👍👍👍👍😅😅
1765,4,"Good mobile for beginners, battery life is good, camera just okay not much to expect in the price range....."
1766,4,Good...
1767,4,Very good Mobile at this price range
1768,4,BEST MOBILE GOT IT FOR 6000
1769,4,It's a very good phone under budget. But the thing I didn't like is that this phone doesn't have realme ui and it's hard to operate as compared to the phones I have. But still it's camera is great in this price segment
1770,4,Good
1771,4,Good
1772,4,Fabulous
1773,4,Good
1774,4,Good one
1775,4,It is very useful mobile
1776,4,Good phone at this price range
1777,4,Nice mobile with affordable price
1778,4,Nice products
1779,4,On this price....realme c11 is best...i m happy
1780,4,Nice
1781,4,"Perfectly budget phone, performance is good and cemra is better at price lavel"
1782,4,Value for money 💸
1783,4,Nice
1784,4,Very good mobile
1785,4,Awsme
1786,4,This prise segment also bettar
1787,4,Good product
1788,4,This phone is working good for me yet .camera is work as price of phone .
1789,4,Money value phone
1790,4,Good product
1791,4,Usable for parents
1792,4,For my Dad 🙂🙂🙂
1793,4,Its better to give finger print
1794,4,Good for normal uses
1795,4,Good phone in this price range
1796,4,Good
1797,4,Good
1798,4,Preffer micromax in1a over it that is best
1799,4,Overall good
1800,4,Good
1801,4,Good Purchased
1802,4,Good
1803,4,Good
1804,4,Amazing but Heating problem
1805,4,Good
1806,4,Good
1807,4,Value for money
1808,4,Good
1809,4,Good
1810,4,Best of value for money
1811,4,Thanks filpcart mobile was been sent before the delivery date I gifted it to my mother in law she was happy.
1812,4,Super
1813,4,Value for money
1814,4,Very good product
1815,4,Good product
1816,4,Very nice phone perfonmance is very good
1817,4,It's good with low budget
1818,4,Super
1819,4,"Everything is satisfying expect the camera which I don't use to much so that's not the problem for me but definitely that can be troubling for someone else, and I expected processor to be bit better but it is not that good but I would say it is okis. So yeah Pretty good everything as of now."
1820,4,Good
1821,4,Mobile is good
1822,4,Good
1823,4,It's good
1824,4,Good product
1825,4,Ok I am so happy
1826,4,It's ok
1827,4,Nice
1828,4,Thank you
1829,4,Best budget phone for home use.I brought this for my mother she is fully satisfied.
1830,4,Super coin s
1831,4,It's very good product
1832,4,I brought this Mobile for my ma she is happy.very good mobile in pocket friendly budget😊😊😊😊😊
1833,4,It's so nice
1834,4,Great value for money
1835,4,Nice phone
1836,4,Affordable.
1837,4,Good deal
1838,4,Phone is good for genaral use
1839,4,Everything is good . I like phone but there is a issue of voice . The volume of phone is very slow
1840,4,good
1841,4,Nice
1842,4,Nice product in this range
1843,4,V good
1844,4,Very Good
