index,ratings,reviews
596,4,Best mobile under 11500 . display not good es normal
597,4,"Best Display in Segment
Good Camera
Decent Performance
Go for it at 11.5k"
598,4,Best budget phone in this price range. Camera quality is good. Touch is very smooth. Slightly heavy. Battery performance is good.
599,4,Good Product. Only HD+ Display. Fast Fingerprint Sensor.
600,4,Phone is nice but service was slow this time.
601,4,"Good pic quality
Overall good phon"
602,4,"Best phone, strongly recommended."
603,4,Not bad
604,4,"Camera is poor, but mobile performance good!"
605,4,Improve in battery wattage
606,4,"Display is really very bad, 90hz is ok but even IPS LCD screen produces better than this Amoled one."
607,4,"Very good display, good compact design, hand feel experience is very good. Not bulky."
608,4,Supper and nice dsg
609,4,"Very good delivery by flipkart delivery service...
Phone is very good from all side...
Thanks Filpkart Team..."
610,4,Good Quality Camera
611,4,"Using last 15 days, regularly 6-9 hours in verious purposes but game. It's performance good, display good, not a mobile game lover so can't tell performance during gaming. Full charge battery last upto 36 hours as I use above mentioned.
Cons: 4g processor, if u download low signal area device heat up quite,
Same issue during charging, it concern for processor health, 15 watt adapter wr provided, take around 160mins 0 to 100."
612,4,"Mobile is best at that price point and there specifications are so cool.
Only screenshot option are bad and also screen record option are not available.
Also it can't record stabilize video .
And it front camera not capture good photo many grains in photo.
It think samsung do one this problem ."
613,4,Good
614,4,Price range me best mobile
615,4,I am satisfied 😌 with this phone
616,4,I use this phone one month good battery backup and good camera and good display 👍
617,4,"Camara not good
Incoming call not coming
Full singinal probam
Very bad"
618,4,Mobile Phone body not be set properly
619,4,Best display at 11k with a Decent processor
620,4,Very good phon
621,4,Nice product.....
622,4,it's ok
623,4,Display should be fhd+ at this price
624,4,Value for money guys
625,4,"Mobile is good, Camera quality also good, Battery performance is awesome, but phone get stuck."
626,4,Nice feature. Good camera quality. Big battery pack up.
627,4,Good quality camera.
628,4,Value for money 💰 but there should be fhd+ display
629,4,Phone was good enough for a castomer but it's been 10 days and I noticed 2 minor and 1 major scratch even though I use this phone gently.
630,4,Better but not Best😚😚
631,4,"All over is good.
Only the screen display is not good that I was expected."
632,4,"Display and battery is great
Front camera is good,rear camera is average
In this price it's a good phone.
Flipkart exchange policy is disappointing, took extra 750 for just a minor scratch in the back panel ."
633,4,M21 Prime Edition is the best coz both are same prices.
634,4,Overall good
635,4,"Great value for money smartphone but with few cons.

Cons :

1. HD+ Display (Needs to be Full HD)
2. 15 Watt charging takes more than 3:30 hours for full charge ( Needs to be 25 watt)
3. Mediatek G80 ( which should be at least mediatek G95 or G90)
4. Little bit heavy because of 6000 MAh battery"
636,4,Good one
637,4,It's good phone of samsung galaxy under 13000 thousand......
638,4,Worth for money
639,4,Value for money
640,4,"Kidu phone, super value for money"
641,4,Nice product in 11499
642,4,Super
643,4,It's good from flipkart
644,4,Very good
645,4,Good phone ...got a good exchange too
646,4,Good
647,4,Clear camera. Nice battery life. Overall performance is very satisfied. 👍👍👍💝💝
648,4,"Sound quality and volume is low , will not be enough for places like road, market etc"
649,4,Nice work Samsung
650,4,Simply superb worth for money 💰
651,4,"Phone is awesone.. But camera is average, display is good.. Overall mobile is is perfect for this maney segment"
652,4,Tq filpkart
653,4,Avarage phone
654,4,Good bas song little silo
655,4,Overall paisa wasool phone.
656,4,Low Price very Good Mobile
657,4,Best Product In this Price Range
658,4,Super
659,4,Good product unboxing My YouTube channel Distant Fantasy
660,4,Very good phone with nice camera n battery
661,4,"UI have certain bugs, camera is not good in this price range,I face lot's of fram drops while playing bgmi, battery life was ossum 🤩5/5, display quality is also very good..😌"
662,4,Nice 😍
663,4,"Worthy phone from a company like samsung, and the main feature is that it is not from china."
664,5,"I never bought samsung mobile before I hope there will be no issues such as hang/lagg especially motherboard fried will not be happening in the future, everything is still good and the Camera is also good for a budget mobile, overall it is very good than other budget samsung, I almost bought m21 2021 edition its camera, display and processer is slightly better than f22 but there is so much complain about its motherboard and heating problem due to its chipset bad combination with the mobile so...
READ MORE"
665,4,"Battery and Camera are awesome, performance is good, during charging mobile is heating, storage should be 128."
666,4,Value for money product. Highly recommended at this price range.
667,4,Price point value for money..
668,4,"Good mobile, you must go for it, samsung has done good job... Now they bring afordable mobiles... 👍👍👍"
669,4,👍 good
670,4,"At this price range good phone by Samsung... Battery backup awesom...camera quality.. Good.. 👍 Display quality good... Performance.. Ok. Not bad...
Cons: charger should be 20 watt...!!."
671,4,God product battery performance so long overall gud but weight is matter.
672,4,Good
673,4,Good battery backup and sound
674,4,Very good
675,4,It's nice
676,4,Good mobile battery backup nice and camera performance good no heating issu overall good phone 👌
677,4,Good
678,4,Its ok. not bad
679,4,"Best in segment.... Fully Loaded
AMOLED screen experience is most satisfying
Best phone under 13000 Rs"
680,4,If you want to buy a phone for gaming and you have 10k I recommend you to don't buy this phone . But if you want just a phone for your daily use then go with it😉
681,4,Nice product
682,4,Good
683,4,"With 90hz super amoled panedl good work 720p is drawback but its ok with Samsung display
cameras is good front or back both cameras good work battery department is awesome one time charge and no worry for one and a haaf day"
684,4,Everything is good except Display.
685,4,Phone is supr for this price bt charger over heated it may cause trouble for mobile
686,4,Good one I will recommend to buy this phone..
687,4,All things in this mob. Best but display touch hangs some time within one and half of month
688,4,Awesome
689,4,Nice phone at this price by Samsung and deliver very fast by flipkart..
690,4,Ok
691,4,super thank you flipkart
692,4,Phone is quite good .performs well .love the battery..
693,4,Good
694,4,Excellent
695,4,Super Samsung galaxy
696,4,Good
697,4,Very good for parents
698,4,Thankyou flipkart
699,4,Product is so good
700,4,Good
701,4,Good 👍 performance
702,4,Good 👍
703,4,Very very good
704,4,Best mobile
705,4,Awesome mobile in this rate..
706,4,Good
707,4,"I love the phone in this price segment good camera quality smooth display with a good Battery Backup .
Best part is that not a china product.😊"
708,4,Good product by Samsung in budget Range . Completely satisfied ☺
709,4,Exillent mobile
710,4,Everything is good in this price range except camera
711,4,Wow
712,4,"Very good battery,and camera"
713,4,"All is Good But Performance Of Ram Is Not Good Not Bad it's OK On This Price. But Samsung Is the Best Always.
Thanks to Flipkart and Samsung."
714,4,Good samsung
715,4,wow
716,4,Super
717,4,Nice mobile
718,4,superb handset
719,4,Best in price
720,4,Very nice
721,4,Nice
722,4,Tq flipkart
723,4,Good quality
724,4,Ok
725,4,Good budget friendly smartphone
726,4,it's good camera display and battery also good
727,4,Nice product thanks for Flipkart
728,4,"Iam very happy purchase this mobile, very fast and safe delivery."
729,4,Fantastic hand set
730,4,Good
731,4,Nice mobile in this rang
732,4,Nice
733,4,Average phone better purchase mi phone
734,4,Very good
735,4,Its good phone
736,4,Worth of money
737,4,The product is nice
738,4,Good
739,4,Awesome
740,4,Smart
741,4,It's OK if you have low budget
742,4,Good
743,4,"Very good product, only thing audio quality good but not loud"
744,4,"After one month of using,I feel this is good budget phone and good battery life. Display size small.No hanging or heating issues observed so far. Camera quality is good."
745,4,Nice
746,4,Everything is good on this price
747,4,Good product
748,4,Very smooth nice look and light weight bettry backup very long and much more fiturs camera quality is Best
749,4,"Perfect samsung mobile in this range
Nice camera good battery
Performance is good for daily use (not for gaming)
although overall experience was very good."
750,4,Good
751,4,Ok
752,4,"Camera expectations doesn't match, rest everything is top notch 👌👌👌"
753,4,Decent mobile
754,4,Good one on this segment and value for money
755,4,Good
756,4,Good... You can trust
757,4,supar
758,4,Good phone
759,4,Osm at this budget
760,4,"Except camera, everything else look good."
761,4,"Very basic phone and fulfills the need where people want more battery and watch online content and dont have much need of camera and heavy task like editing, and gaming. Still camera quality is decent and charging speed is good enough. Main highlight is the battery and the display. For this price its a good product of a trusted brand and you will get is service everywhere easily.."
762,4,It's the best phone in this price don't think about it
763,4,Nice
764,4,Nice one
765,4,Good
766,4,Good
767,4,"Nice phone from this price ..
Loved it.."
768,4,Good smart phone feels good in hand
769,4,Superb
770,4,Nice
771,4,Good one
772,4,It is best
773,4,Nice phone
774,4,Nice
775,4,Good mobile
776,4,Dispaly owsm
777,4,Good
778,4,Super duper
779,4,Best phone from Samsung at this price range 🤩🤩🔥💯👌
780,4,Over all good
781,4,Okay
782,4,"Good performance, good battery backup"
783,4,Overall good in this range
784,4,Good phone touch is good camera is good
785,4,Good
786,4,Nice product
787,4,Nice
788,4,very Good
789,4,The phone is good but it has hd+ display with amoled screen u can give phone as gift to our parents a nice phone at what it's offering price
790,4,Good phone but I think camera improvement required
791,4,Nice phone for daily usage. Nice display value product for the price paid
792,4,It's worth the price at this range😊
793,4,Good
794,4,Best in this price from samsung.
795,4,Camara is good
796,4,Nice
797,4,Good
798,4,Nice
799,4,Very nice product
800,4,Very good in performance thanks samsung
801,4,Good mobile
802,4,Good
803,4,Nice products camera is okk
804,4,Nice
805,4,"Amazing battery life on this phone. The only con that I have found is the HD+ resolution when Samsung is providing full HD+ panel at this same price of 13k on the m21. The HD+ super amoled display on this phone doesn't look bad though... yes, the pixel density is less and it can be seen but the colours and contrast stand out while consuming less battery. I paid 13k for a phone that doesn't support carrier integration and comes with HD resolution only but the user experience is surprisingly go...
READ MORE"
806,4,Not bad this price range..& also thanks to Delivery Boy Manash Jyoti Bora.. Good person
807,4,good phone
808,4,Awesome
809,4,Received in good condition but display screen was totally black and white after factory reset the screen came to normal condition over all nice purchase good 👍
810,4,Battery backup awesome
811,4,Best in this price segment love❤❤❤❤ it...
812,4,Good
813,4,Good
814,4,Okay for this price
815,4,Nice Mobile Phone
816,4,Good niche
817,4,Very good phone
818,4,"Vaild for money...
Battery was good
Screen is very smooth I like it.....
Camera is clear but images are slightly dark in colour that means not shows original colour.... Otherwise toooo good mobile... Really I love it...."
819,4,"Yeah .... Good
Nice mobile... I loved it ❤️
Thank u....."
820,4,Super
821,4,Nice
822,4,Good
823,4,nice mobile
824,4,O ok
825,4,Very good Phone
826,4,Good product
827,4,It's Good. Camera is good but not excellent. Value for money
828,4,Camera is average but performance is good. Basic phone with good reliability!
829,4,Nice phone
830,4,Very nice fone
831,4,Good
832,4,Overall good product but my personal opinion is to provide at least 18w Fast charger
833,4,Nice mobile
834,4,Good
835,4,All most done but battery capacity low...
836,4,Good. Worth the money
837,4,Very nice product this money...
838,4,Superb mobile with great display. Value for money. Cheers.
839,4,Awasome phone
840,4,All ok but box doesn't contain cover
841,4,"Nice phone, superb display, great battery and nice overall performance."
842,4,Good
843,4,Great.
844,4,Budget phone with 90hz camera is good battery backup is huge purchased 5th Nov 21
845,4,Very good display
846,4,nice phone
847,4,A good phone in such price ranges. Display and battery are worthy. Camera will not disappoint you. Go for it.
848,4,Good
849,4,Good
850,4,"Good , non chines phone"
851,4,Camera is normal but as compared with price it's as good as Samsung M32
852,4,Phone is good but charging slow
853,4,Nice phone
854,4,Price wise phone is good but processor slow
855,4,Over all good
856,4,Money for value phone...good
857,4,"Samsung f22 smartphone is good for camera, performance, battery, display. Value for money."
858,4,good
859,4,Nice product
860,4,Good
861,4,Nice phone..i'm loving it🙂
862,4,Good
863,4,Good
864,4,Battery backup ok . Camera very good. Value for money
865,4,"It's ok, battery life is good and working ."
866,4,Super 👌
867,4,Great experience
868,4,Good Mobile
869,4,Good mobile phone camera & performances best thanks flipcart
870,4,Nice product
871,4,Good
872,4,Good
873,4,Loved it....
874,4,"Routine specs
Worth for the price range
Preferable for the brand"
875,4,Thank u
876,4,Good product good delivery thank you flipcart
877,4,Overall Good Phone
878,4,Nice
879,4,Nice product
880,4,Budget mobile
881,4,Good
882,4,"This phone is good for normal day to day usage. Did not face any network connectivity issues, the camera is okay, the photos looks soft. The display is great. This is a good budget phone with solid phone functionality, browsing, video playback."
883,4,Amazing
884,4,Nice phone
885,4,Nice phone
886,4,Good in budget
887,4,Good 👍👍👍
888,4,"Budget friendly product, best in this price segment"
889,4,Good item
890,4,Good performance nice camera. Good display.
891,4,Satisfied
892,4,Very good. I am very happy for this phone according to price.
893,4,Overall good
894,4,Very nice mobile.
895,4,Smart choices
896,4,"Working great ,iam writing this review after using phone over 1 months, you can simply switch to Samsung mobiles without any hesitation. In all aspects its working good"
897,4,Good phone. If display is full HD then it will rock.
898,4,Nice mobile under volu
899,4,Ok good
900,4,Good
901,4,Nice
902,4,Very good
903,4,Good
904,4,Nice mobile❤❤❤❤
905,4,"Supper mobile, value for many"
906,4,This product is Good.
907,4,Good
908,4,Good looking and working smoothly..
909,4,Good Product
910,4,Incredible
911,4,Love it
912,4,"At this price, overall OK."
913,4,Nice
914,4,Good mobile in this price
915,5,Very good mobile I recommend to all the buyers
916,4,Value for money 💸💰
917,4,Very nice
918,4,"Very good... product in budget with..
-HD+ Amoled display
-Big battery
-G80 processor
-48 mp quad 📷 setup
Just 12500...."
919,4,Anyway good product
920,4,"Nice Mobile, smooth touch 👌🏻 I like it , Everything in this phone is Awesome... 📷 Camera is Good overall Nice Phone in this price."
921,4,Good
922,4,Good but price high
923,4,Good.
924,4,Good phone
925,4,Really superb 😉 for affordable cost
926,4,Very Good Mobile 🥰🥰
927,4,Super
928,4,"Great phone for the price. I was disappointed with the low res display.It gets bright enough,but given the size resolution is too low in my opinion. If you want a good display don't go with this phone.Also found 4g+/CA-faster internet- was disabled, intentionally, even though chipset supports it."
929,4,good
930,4,as expected not too good but good at this price
931,4,Best phone
932,4,Totally good phone introduction price
933,4,Good Phone
934,4,Good Camera Quality 🥰
935,4,Nice phone .. one negative is hd plus display not full hd.. camera is ok . U can take good pics. Processor also good for normal daily tasks. Light and weight not much heavy.. handy phone for use.. battery is great u can use two days with single charge.. charging it will take 2 hours to charge..
936,4,The mobile hangs now and then. Have been using Samsung J2 for five yrs and never met with such hanging prblm..other than that the phone is good
937,4,Good
938,4,Ok
939,4,"Good Phone.
Pros:
>Display : Deep Black with High Contrast & High Refresh Rate is Excellent, Lacks Sharpness as it is only HD+. Overall it's a good display panel.
>Camera : Daylight Photography is superb.
>Battery : Backup is excellent.
>UI : it's user friendly, No ads found so far

Cons:
> Low light photography is not good
> Charging speed is slow takes around 2.25 hrs for complete charge
> Feels bulkier & Hefty
> Performance is average as I found slight Lags here & there
> Lot of bloatware...
READ MORE"
940,4,Good phone
941,4,Good
942,4,Phone is not bad. You can go for this smart phone if you don't like chines
943,4,Not bad
944,4,Good Mobile Budget
945,4,Good one
946,4,Best budget phone
947,4,overall good good battery decent camera
948,4,Good phone but if you provide screen guard and case then its very good
949,4,Good
950,4,Good
951,4,Good quality mobile and I liked this.
952,4,"Good product , average performance"
953,4,Good
954,4,OK
955,4,"Overall performance is good, Display have scope of improvement"
956,4,"Good looking, good display, no lags, no network issues., Battery okay. Camera okay in good lighting conditions, fails in low light conditions. Anyway its Samsung and dependable."
957,4,good phone
958,4,Very nice 👌
959,4,Very good
960,4,Value for money
961,4,Nice mobile... Don't fear worth of money..
962,4,Amazing Excellent Mind-blowing🤟👌🤙🤘💁‍♂️👨‍🏫
963,4,Performance can be a bit better
964,4,Camera was fantastic .. performance awesome
965,4,"Camera is ok. Display is good battery is so much and performance as well as a normal use
And i take in 10499/- this is a best price of this phone.👌👌"
966,4,"Good Product, Value of Money 💰"
967,4,Good
968,4,Very good
969,4,"Wonderful
Nice camera 📷 but front camera quality not so good
Powerful battery 🔋buckup"
970,4,I like it
971,4,"-Overall a great phone for non gamers
-Battery backup and optimization are both very good
-Missing 25W charger in the box 📦 A great Drawback, -takes very long time to charge from 15W charger
-Camera is okay according toh 12k but good for a price range of 11k
-Display Quality is Good But only Hd+, It should have been FHD+
-If you have used a FHD+ Super Amoled Display then this phone is not for you
-Also G80 should have replaced by G90 for better performance"
972,4,Good product
973,4,Nice product
974,4,"Excellent, value for money."
975,4,Display is good performance is good not excellent. But I'm using poco m2 excellent performance. Better then f22. Only display is IPS LCD display 400 neets at peek. F22 is 600neets so I liked it. For gaming ok phone not good for over gaming performance. If ur buy for gaming don't buy this phone. I recommend poco x3pro
976,4,Good
977,4,Display is very nice...
978,4,"Camera quality could be better at this price point. Day yo day life it is good, not for heavy games.
Otherwise from Samsung this is good mobile."
979,4,Nice phone 👌
980,4,"Budget phone ..
No lag
Battery backu upto 1 and half day in normal use
Camera rating 4"
981,4,Value for money samsung mobile phone
982,4,the product is overall good and satisfactory but its display freezes randomly along with beep sounds
983,4,Good
984,4,Fantastic🤘😝🤘mobile in this price range. Better mobile mobile for daily use because included with almod screen
985,4,Good
986,4,Nice product I love it
987,4,nice
988,4,Nice
989,4,"At this price range it should be slightly high, camera quality is average not actually 48 mp.battery service is to good, touch system is also ok .after all ok ."
990,4,Nice
991,4,Nice Mobile… For a Daily Use…😊
992,4,Good
993,4,good
994,4,Good
995,4,good product
996,4,Good quality mobile..
997,4,Just ok
998,4,Best product for sell
999,4,Nice
1000,4,Phone is ok on this price but need to steal improvement in camera quality and smoothness.
1001,4,Ni nice
1002,4,F12 is much better than f22
1003,4,Good one..
1004,4,Good
1005,4,Good
1006,4,The phone was mor than what I was expecting. But might give a suggestion to remove most of the third party and apps and rich an smoth experience.
1007,4,"Samsung galaxy f22 value for money
Battery is good,"
1008,4,"Writing this review only for those who are planning to but this phone.

Writing it pointwise so that it will be easy to understand.


1.BATTERY:- This phones battery is excellent (no competition) even it last longer than Samsung F62's 7000mAh battery.

2.CAMERA:- Camera is good but still not upto the marks, it could have been little better.

3.DISPLAY :- Very Good, even better than FHD screens, it helps in battery performance.

4.LOOKS & COMFORT :- Very easy to use & comfortable to hold.

5....
READ MORE"
1009,4,fine
1010,4,Very good
1011,4,Nice
1012,4,Good mobile phone in this Range
1013,4,Very nice
1014,4,Good
1015,4,Good
1016,4,User friendly gadget. Value for money buy. Camera is very good. Bloatware is problem. Samsung should let the buyer decide what apps he needs and have provision for removing the non-useful apps.
1017,4,"Value for money.
Good refresh rate.
Display is okay with this price (10k)
Budget friendly."
1018,4,Very good 😊
1019,4,"It is a good phone for display quality, battery life, camera quality."
1020,4,Good
1021,4,Nice Phone
1022,4,"Over all good performance at this price range.
Phone feels little bit heavy."
1023,4,Value for money .
1024,4,"It's good phone in this budget.
Good samsung"
1025,4,Good
1026,4,Decent one
1027,4,"Great picture quality, Camera is too good at this price."
1028,4,Nice phone..Camera o.k.
1029,4,"Value for money, made in India"
1030,4,"Camera quality ***
Display ***
Battery *****
Gaming just **
Performance ***
Build quality just ***
Over all ok according to price ****"
1031,4,good mobie Kam parice me
1032,4,I brought recently sgf22 camera super indluce
1033,4,Nice phone
1034,4,Good product
1035,4,"Battery is a mammoth 5/5
Camera is reasonably good 4/5
Display is excellent 5/5
Performance is satisfactory 3.5/5
Build quality is satisfactory 3/5
Sound quality is not audible enough 3.5/5

Performance and sound department could be improved."
1036,4,"Fast of all I am very happy to use this product. Everything like camera, battery and hidden features etc is brilliant. And lastly very fast delivery. Thanks flipkart."
1037,4,"Samsung f22 mobile 📱 is a good for daily uses.

-battery performance great

- looks like premium mobile 📱

- no heating issues

Best display mobile in this budget . I am happy with this product .

Camera is superb both front and back .

thanks to flipkart."
1038,4,Good Samsung phone at this price
1039,4,Fabulous
1040,4,"Camera bad

Display. good

Battery. good

Performance. Overall good

Value for money . Ok"
1041,4,"Average, value of money"
1042,4,Just ok
1043,4,Tq flipcart
1044,4,it's a good phone for regular use. indore pictures are not so good.
1045,4,Battery performance little bit dropped when u using so much time. Hence it's packed with 6000mah. Honesty Said optimization not working properly. For gentle use this mobile is ok...
1046,4,The phone is awesome but price is higher for 4gm 4gb 11k is enough for this phone .
1047,4,Nice one
1048,4,"Superb battery works for around almost 2 and 1/2 days. Display is ok not so great, coming to camera the quality of front camera is good but detail is missing, the back camera quality is superb but night camera is not so great. Overall nice to have this one with big battery."
1049,4,Nice phone
1050,4,Good
1051,4,Nice phone... ♥️
1052,4,Good and cheapest product
1053,4,Nice mobile
1054,4,"Very good amazing phone 🔥

Best camera phone 📷
Amazing display
Super battery 🔋"
1055,4,Must buy
1056,4,Superb
1057,4,Good quality
1058,4,Product to price satisfactory
1059,4,Nice mob
1060,4,Good
1061,4,Everything is ok.. nice camera. Good performance.. best price ..
1062,4,Ossam
1063,4,Nice phone
1064,4,Good phone
1065,4,Good @ 10349
1066,4,"Good phone
but back camera needs improvement"
1067,4,Good product..
1068,4,Good parfhomas hilyo g80 parosesar
1069,4,"In fact, this was intended to gift away to my grandson and not for my use. At a glance, it looks beautiful and camera is superb."
1070,4,Fantastic smartphone. Camera quality is very good. Battery back is awesome.
1071,4,Valuable for money
1072,4,Nice but heat like asteroids when charging😆
1073,4,"SAmoled Display is superb by samsung but watching videos in full screen lacks clarity,it becomes blurry if you do not set the video resolution to high levels 720p ane above .Battery is superb and lasts for more than 2 days under normal usage(not gaming person).Gets charged in 2hr 40min from 0 to 100%.

Back camera takes excellent photos and videos.But front camera isn't that great.

Touch is extremely smooth and after 7days i haven't noticed any heating problems.

Software is not up to the ...
READ MORE"
1074,4,Good product
1075,4,All is superb but except HD+ Amoled Display please note M32 for same price (i.e. of F22) has FHD+ Amoled. i didn't know about what is the strategy of Samsung.
1076,4,Camera is ok ok remaining 👌
1077,4,Good for normal user..and good battery backup
1078,4,Good product
1079,4,Nyc phone
1080,4,Ok
1081,4,Good
1082,4,Good mobile
1083,4,"Its good.

If it had 5G, I would really appreciate."
1084,4,Nice phone
1085,4,Not superb in cpu performance but ok. Gives 12+ hours of screen time. Overall very good
1086,4,This phone is price range is osm
1087,4,Value for money
1088,4,Excellent
1089,4,Mind blowing
1090,4,Good
1091,4,"Samsung must provide a full HD display at this price range
Overall a good quality product"
1092,4,Awesome
1093,4,Its a great device within the given price i really liked it...
1094,4,Overall mobile satisfied but camera need little improvement
1095,4,"At first packing of product was worse.
Product is just okay according to its price.."
1096,4,good phone with budget
1097,4,"Till now ok , but speaker volume is low"
1098,4,"NO doubt ,Best phone under 15k.."
1099,4,Very good mobile by sumsang but charger and camera not good
1100,4,"Company is good 👍mobile phone name of the worlds,"
1101,4,Budget friendly phone. Since it's two days need to see the performance. Need to work on camera.
1102,4,Awesome 👍
1103,4,awesome
1104,4,Very good...
1105,4,Awsome 😊
1106,4,Nice as per price.i really like it
1107,4,Ok value for money this budget bacuse brand
1108,4,Ok in this price
1109,4,Good
1110,4,The display quality and battery backup is exllent . The performance is good not better . Camera is not that much good as per its specifications
1111,4,Value for money
1112,4,Good phone in this range....
1113,4,Good mobile camera
1114,4,Everything Is Okay. But some of the features are missing like internet Speed meter etc. Overall good
1115,4,Nice
1116,4,Good phone. Recommended for normal users and samsung lovers
1117,4,good phone
1118,4,Perpamais good look
1119,4,"Good Mobile with a decent processor,fast delivery,Better battery capacity."
1120,4,Yah value for money but ... Obviously it's not super amoled display ....
1121,4,Beautiful picture 📷
1122,4,Value for money at this price
1123,4,Good for daily use
1124,4,"We are just started to use, will wait for some days for more our review"
1125,4,Nice 👍
1126,4,Good
1127,4,Good
1128,4,Very good phone ..I write review after 7 day uses....... Battery life best in this segment and upper....Camera needs some important
1129,4,Good
1130,4,Nice mobile
1131,4,"Camera quality low display a not super amoled just HD
Delivery is excellent good boy nice one again thanks Delivery."
1132,4,Budget friendly and good mobile.
1133,4,Battery and Display are great.But the charger is too slow.The Camera is Ok but could be better than that.
1134,4,Nice phone
1135,4,Nice
1136,4,Is to good
1137,4,Excellent good 👍👏
1138,4,Good
1139,4,"This mobile is amazing in this price range
It's value for money"
1140,4,Quality is good
1141,4,Very nice
1142,4,"good value for money, very good display"
1143,4,"Battery backup very good ,camera answerone. That you"
1144,4,"I write this review After Two months of use.

1. Look and style is good.
2. Display quality also good. But don't expect more.
3. It's take 2.5 hrs of Charging ...I think it's a samsung speed charging capacity.. and battery backup is ok.
4. Camera quality is slightly disappointed with that features. Not Recommended for professional video Recording and youtubers etc.
5. And one more important point is it's not 💯 recommend for Gaming guys..

Genuinely Over all rating for samsung galaxy F22 is ...
READ MORE"
1145,4,Nice phone for ladies...
1146,4,Awesome
1147,4,Working fine overall. Slight issue with proximity sensor Hope phone works fine for minimum 2 years.
1148,4,Very good
1149,4,"Nice phone, display is good, value for money"
1150,4,Good day to day usage phone....
1151,4,Worth of buying
1152,4,Overall good product
1153,4,One of the most budget friendly long lasting device if you don't love games like me
1154,4,Nice in this price not osm but good
1155,4,Camera and display is excellent in this price
1156,4,I agree with you and your delivery boy. This phone is awesome .I really like this phone .
1157,4,Very nice 👍🏻👍🏻👍🏻☺️☺️☺️
1158,4,Good product
1159,4,Price worthy and good product
1160,4,Nice at this price
1161,4,Nice phone...
1162,4,Great one!
1163,4,Thes product is nice super display
1164,4,Nice
1165,4,Amazing
1166,4,Best mobile in this price with samsung brand value
1167,4,Super phone value for money
1168,4,Nice product
1169,4,It's good 👍
1170,4,This phone is very good futures I loved it
1171,4,Nice budget phone
1172,4,Best phone
1173,4,Nice mobile
1174,4,Ok
1175,4,"Nice product in mid range. I have used it for 2 days and giving my review:-
1- Battery backup nice, 15w charger in box which is no fast charger.
2-Display nice 90hz is smooth & super amoled is nice but no full hd display.
3-Network connectivity is good but no support carrier aggregation.
4-Camera performance is average but decent in price segment.
5-Samsung one UI is better than Chinese brands.
6-Thanks for auto call record option.
7-Performance is good, better for normal use, multimedia expe...
READ MORE"
1176,4,Good
1177,4,Phone quality and camera quality is average
1178,4,Awesome product
1179,4,Good product compare to price
1180,4,Relatively good compared to price
1181,4,It's a awesome phone under this budget
1182,4,Good
1183,4,All rounder in bedjet
1184,4,Nice phone but not so fast.
1185,4,Nice mobile
1186,4,The best for normal usage and internet surfing. Battery King. Easily lasts upto 2 days
1187,4,Good quality product
1188,4,Good Price and good looking nice performance.
1189,4,"The phone is fabulous. Display is crisp, call quality and UI response is also awesome. The only problem right now i am facing is, once in a while the phone gets into silent and does not ring even on the general mode. I have to restart every time to rectify the problem. This is a software glitch and can be solved by minor software/ patch update which samsung will surely circulate soon. The frequency of this problem is like twice in a month. Otherwise the phone is very good buy compair to what ...
READ MORE"
1190,4,Best in this range
1191,4,Good phone and delivery guys are very honest and nice
1192,4,Good phone
1193,4,As usual Samsung offered a nice deal in this price range. If you are looking for best smartphone then go for Samsung. Thanks!!
1194,4,Good product
1195,4,Good budget phone. Battery is good
1196,4,Product is very good
1197,4,"Overall nice phone
Camera is good in this price range, issue with image processing sometime.
Amoled display but hd+
Justify your money"
1198,4,Good phone
1199,4,Very good product
1200,4,Looking is good
1201,4,This is the amazing phone by Samsung in this price range
1202,4,"Battery performance is excellent but charging time too late like 2.45 hrs nd picture quality good but not excellent , Display is awesome nd sounds quality average btw accordingly the value of price of this phone is shortly high... it's perfect for daily uses 🙂"
1203,4,nice
1204,4,I love it thku flipcart very fast delivery
1205,4,Very Good!
1206,4,Ok
1207,4,Was looking for non Chinese mobile for normal usage this is the best one. Specially display is excellent.
1208,4,Good one
1209,4,Satisfied
1210,4,Ok good
1211,4,Nice
1212,4,Great
1213,4,"Gifted this phone to my father
1.Nice Build Quality
2.Nice Display
3.Fingerprint Works faster
4.Decent Camera"
1214,4,Awesome phone
1215,4,Buy for parents
1216,4,Good
1217,4,as expected very good delivery
1218,4,Good
1219,4,"Good product
Display is very nice .the battery also good 6000mh overall good ."
1220,4,Good
1221,4,Good luck
1222,4,Good running not best this price camera this price ok bettery good
1223,4,Very good mobile for regular normal use
1224,4,It satisfies me with all the features for this price range.
1225,4,Very nice 👌
1226,4,Good
1227,4,ok it's budget mobile
1228,4,Awesome phone 😎
1229,4,Super
1230,4,Good one.....Buy it...
1231,4,Nice product 👌..& my favourite company Samsung brand
1232,4,Good
1233,4,Good . But screen width is less than expectations
1234,4,"Value for money phone ,it is for daily task not for heavy drivers."
1235,4,Samsung is Best camera or display
1236,4,Good
1237,4,Best phone
1238,4,Normal use
1239,4,Nice
1240,4,Nice
1241,4,"Pros: amazing battery, best display in this price range, samsung brand value.

Cons: average camera, averagge performance, fast charging not fast enough."
1242,4,Everything is good except charging is slow that's the only problem for me till now.
1243,4,It's medium use
1244,4,Good
1245,4,Good
1246,4,Little bit heavy & not a sleek model.
1247,4,Super
1248,4,Fine phone
