index,ratings,reviews
654,4,Super
655,4,Good product but battery 🔋 is not good
656,4,Nice phone
657,4,Good
658,4,Good
659,4,Good
660,4,Good mobial but camera not good
661,4,Low budget categories 5 g. Better performance. Every thing 👌👌
662,4,Must buy
663,4,Nice oppo a51s 5g ????????
664,4,It's okay
665,4,Good
666,4,Nice phone
667,4,Good product
668,4,Good
669,4,Very nice product
670,4,Superb
671,4,Ok
672,4,Go for this
673,4,Overall nice
674,4,Not bad
675,4,Oppo phones are good but little bit costly
676,4,Super
677,4,Good... Good Camera
678,4,It's Very nice
679,4,"performance and battery backup are best...
camera is not really enjoyable...
overall satisfactory device."
680,4,"I used 1 week it's verry good mobile camera , battary power it's good but over playing game it's verry hot quecly"
681,4,Good phone
682,4,Not bad.
683,4,Worth for the money
684,4,Good
685,4,Good
686,4,Performance & every thing is ok bt display clarity is little tired overall ya it's good one to buy 😊
687,4,Good
688,4,Good mobile
689,4,Good one...but didn't like the camera quality.
690,4,"👌camera quality and battery backup is good ,"
691,4,"Really good performance, battery pack up very good, camera not good."
692,4,Nice oppo A53s very good
693,4,OK at this price.
694,4,Good
695,4,I like this phone. I order this phone for my father. My father was happy
696,4,Good
697,4,Best 👍 mobile
698,4,Awesome ⭐
699,4,"It is right according to the budget, so 5G smartphone does not come cheap"
700,4,Superb
701,4,All the best
702,4,Good product
703,4,Nicee to use
704,4,Good
705,4,"Battery backup good super mobile...
Nalla iruku."
706,4,Except camera all is good
707,4,Good
708,4,"Display is ok ok, battery is good and performance and looks are great"
709,4,Ok
710,4,Nice
711,4,Nice phone good work
712,4,Very nice okay
713,4,Ok but not stratified?
714,4,Camera could have been better …. Lots of phone available win the same range with high camera quality ….
715,4,Superb mobit
716,4,good
717,4,At this price the product is good .🔥
718,4,Gd
719,4,Very good
720,4,Good mobile
721,4,Very good set
722,4,nice
723,4,Good product
724,4,Good
725,4,Best products
726,4,Nice phone
727,4,Nice look blue colour
728,4,Nice
729,4,Good
730,4,Avrage
731,4,Very nice
732,4,very good nice mobile with best specs in low budget
733,4,Good
734,4,Mob. is good and battery backup nice also camera is superb
735,4,Nice mobile
736,4,Good product
737,4,Good 1
738,4,Betar
739,4,Excelent
740,4,Nice phone in this price range..
741,4,Overall Good pick in 15k
742,4,Good product
743,4,"Except google dialer, I liked everything in this phone."
744,4,"It's not for camera lovers, this is the only thing disappoint me , and everything of this mobile awesome ❤️❤️❤️"
745,4,Nyc mobile. Thnx Flipkart
746,4,Worth the buy
747,4,Best quality best mobile phone
748,4,"Good for normal working
Not so good for gaming and photos.
Speaker are not so good"
749,4,Super...
750,4,ok
751,4,Good as regard to price
752,4,Overall good 🙂
753,4,Overall good
754,4,Nice
755,4,Good in the price
756,4,Ok
757,4,Nice
758,4,Nice
759,4,It's okay....
760,4,Good product
761,4,Nice smartphone battery backup best price display bad
762,4,Good Mobile 📱📱📱
763,4,Good... product
764,4,Good
765,4,Super
766,4,Nice looking
767,4,Super phone
768,4,Nyc
769,4,Good 👍🆗 go for it
770,4,very good product
771,4,Nice
772,4,Good product
773,4,Very nice
774,4,Good
775,4,"Thank you flipkart and oppo also
Best 5g phone on this price"
776,4,Super
777,4,Good Performance
778,4,Great phone📱
779,4,Nice products
780,4,Nice
781,4,Good Phone
782,4,Good God features and good camera anything also good
783,4,Good
784,4,Osm
785,4,Nice
786,4,Nice
787,4,Worth it
788,4,Very good
789,4,Good...
790,4,Very good performance and camera quality. Network speed and processed amazing. Overall good easy handle.
791,4,Good product
792,4,"Screen size good
Processing speed very fast
Battery backup good"
793,4,Good mobile
794,4,Nice value for money product
795,4,Ok at this price
796,4,Good product
797,4,Nice ph
798,4,Nice
799,4,Good
800,4,Good
801,4,Very good mobile
802,4,Good
803,4,Good phone
804,4,Very nice product
805,4,Good
806,4,Good mobile
807,4,Good
808,4,This mobile gives a hope to buy more oppo phones
809,4,Nyc
810,4,Good
811,4,Good phone but loudspeaker volume is low
812,4,Good product
813,4,Good
814,4,Nice
815,4,Very good phone
816,4,As same as the ordered.and I m fully satisfied..thanks flopkart..
817,4,Nice Phone
818,4,Nice Phone
819,4,Value for money..But call recording announcement is a issue
820,4,Nyc phone in the range. Good phone for optimum usage. Camera quality need to be improved.
821,4,Good
822,4,Good
823,4,Good products
824,4,Oppo a53s 5g better phone mid range me
825,4,Well product.
826,4,Camera quality is awesome
827,4,Cheaf and best 5G phone .
828,4,Super
829,4,I m completely satisfied with this.
830,4,Nice product
831,4,Overall good
832,4,Good
833,4,Using last 10 days.. working as good.
834,4,Very nice
835,4,Nice phone
836,4,Good mobile
837,4,Good product
838,4,"Ossaam product
Thank you oppo"
839,4,Nice
840,4,Nice
841,4,Ok
842,4,Very nice
843,4,Good
844,4,Everything is good working except battery backup and it's also worth full phone.
845,4,Nice product in good price
846,4,Ok
847,4,"Well! Collection product ,is most likely and one of the latest version mobile. It's working good and also good for user."
848,4,Phone is very good
849,4,Super
850,4,"Nice product,with best price"
851,4,nice
852,4,over all good👍👍
853,4,Nice phone
854,4,Very nice mobile
855,4,Very nice
856,4,Good product super
857,4,Working nicely
858,4,Best option for mid range.
859,4,Nice
860,4,Nice
861,4,Good
862,4,"Ram and s good ,camera is ok , screen quality is not rich in colors"
863,4,Good luck
864,4,Phone was good
865,4,Nice product
866,4,Very good phon
867,4,Good product
868,4,Good
869,4,good
870,4,Good phone in this price range
871,4,It's Good
872,4,Overall good
873,4,Phone is good but camera 📷 not good
874,4,Good but headset not there
875,4,Average good
876,4,GOOD
877,4,Product is good but the service of Flipkart is really poor.
878,4,Very nice 👌
879,4,Nice
880,4,It's ossam
881,4,Camera is 😔
882,4,Super
883,4,"After 27days this mobile camera is normal,
battery backup good it will comes 12hrs while using browsing,
Display quality is excellent."
884,4,Nice mobile
885,4,Nice model
886,4,It's totally a worthy 5G mobile in this price.
887,4,Nic
888,4,"Good Product, No heating issue , Battery backup ok"
889,4,Very good and fast processing mobile phone.
890,4,Good
891,4,"Very nice phone super
But flash light power is very low"
892,4,Good Product
893,4,Nice
894,4,Fantastic 5G phone in budget.
895,4,According to price nice phone.
896,4,Very good product value off money I like the product iam happy
897,4,Product is superb but the packaging is not good.
898,4,Gud
899,4,We can trust oppo now .. providing Good Phones
900,4,Nice mobile
901,4,Nice Phone
902,4,Good 5g phone in this price range
903,4,Good product for average use
904,4,Good
905,4,Ok
906,4,It's ok
907,4,Good
908,4,Very nice phone
909,4,Good product
910,4,Except camera and display everything is perfect
911,4,Loved it ☺️ thanks
912,4,Good mobile
913,4,"It's nice one and camera, battery backup also super 😀"
914,4,Very good to
915,4,Nice product and quick delivery
916,4,"Really good purchase on 5g mobile ,if u looking for great camera 📸 its ok ok. good for online classes ,screen is big as much we expect , using by 3 weeks it's really good no issues"
917,4,Good product
918,4,Good product
919,4,I like it ..nice
920,4,It's ok
921,4,I really appreciate this phone. Although it has a hd+ display and 60hz refresh rate but still great. The colour of the display is very nice. Camera is also decent. Performance also i I liked. You should buy this phone highly recommend. You can also increase ram upto 11gb 👍
922,4,Good
923,4,Good
924,4,Good one
925,4,"Nice phone in this price range.camera is so so.
Overall good phone."
926,4,Good product
927,4,Phone is very good but camera quality is low
928,4,Camera performance low other things is very good
929,4,Charging time-around 2 and half hr
930,4,Good
931,4,Good
932,4,Osm mobile this price
933,4,Osm
934,4,All of the best many of price...
935,4,Nice mobile
936,4,Good product
937,4,Okay
938,4,Overall it's good and perform well
939,4,Working good
940,4,Nice phone
941,4,I loved it
942,4,"Good
one"
943,4,Nice products
944,4,Good and smart option are good
945,4,Nice product
946,4,Good product
947,4,Good
948,4,"Everything is Awesome for its price range except camera.

Camera is really bad even on its price range.

Battery is really really good, and i can play pubg on HD, without lagging.
If you love taking photos , this is not for you."
949,4,Camara quality have to be improove.
950,4,Good
951,4,Good
952,4,Very good mobile
953,4,Good camera phone performance also good
954,4,Really good and not bad
955,4,Value for money product..
956,4,Good
957,4,Very good product
958,4,Good
959,4,Good one!!
960,4,Nice
961,4,The mobile very nice and smoothly running features.
962,4,Good performance
963,4,Good working
964,4,Good battery and camera no compatible
965,4,Super
966,4,Good phone
967,4,Nice phone battery awesome
968,4,Really great offers from Flipkart Thinku oppo a53s 5G mobile crystal blue colour 6/128 GB storage I'm purchased 14500 offers coupon discount I'm Really happy to Motorola and Flipkart Thinku again
969,4,Good
970,4,Good
971,4,Nice Thin Phone..
972,4,Front camera is very slow work but phone is good
973,4,Good
974,4,Camera and experience 5G
975,4,nice
976,4,Mobile betar than betar but charging procedure slow
977,4,Good product
978,4,Good products
979,4,Super
980,4,Very nice mobile
981,4,This is most afordable 5g
982,4,Everything is perfect (only Camera😢 )
983,4,Good but camera 📸 clearity poor
984,4,I am very happy this brand at this time
985,4,Beautiful mobile with extendable ram
986,4,"Camera doesn't seem that quality, and it's processor is not sd otherwise everything else is fine"
987,4,Great mobile.
988,4,good
989,4,"Nice phone you can buy
...."
990,4,Overall Good phone and thanks to Flipkart to providing great discounts.
991,4,"Good product by flipkart...... it's worth..

Must buy...."
992,4,Just Ok....
993,4,Best phone under 15k
994,4,Good
995,4,Good product
996,4,"Nice performance and Battery Backup very good. As per price of this phone, worth to purchase..."
997,4,Value for money
998,4,Good phone
999,4,"Good budget mobile for this price I got it 11.3 k after exchange and bank offer. I been using more than one week, there is no any problem. Camera is okay.battery is good. Display awesome. Overall good mobile phone for this price range. 🥳"
1000,4,Good
1001,4,"Nice product, but camera and display is average"
1002,4,Great product
1003,4,This is a budget range phone with oppo
1004,4,Good
1005,4,Value for money
1006,4,Good
1007,4,Nice phone
1008,4,Good wark
1009,4,Very good
1010,4,Good
1011,4,Nice 5G phone...nice performance...with good storage and battery
1012,4,Very good mobile phone
1013,4,I love to have this oppo mobile
1014,4,Vary gud
1015,4,In this price range such a decent phone....
1016,4,It is a very nice go for it
1017,4,It's ok good value for money
1018,4,Good mobile
1019,4,Nice
1020,4,Good
1021,4,Good phone
1022,4,Good phone
1023,4,excellent phone and exceelent delievery of flipkart
1024,4,Nice Phone
1025,4,Nice phone.. Looks good
1026,4,Better Phone
1027,4,Nice Mobile
1028,4,Just only good
1029,4,Nice
1030,4,Performance and look awesome
1031,4,Good product but as per money camera quality is very low
1032,4,At this price the device is fine.
1033,4,I like user interface very much. good 5G mobile
1034,4,I love this mobile
1035,4,Ok
1036,4,Fantastic
1037,4,Nice product
1038,4,Ok
1039,4,Awesome 😎
1040,4,Good product
1041,4,Nice
1042,4,Best product money point of view. But. Need improve display quality and camera otherswise everything good. Thanks flipkart
1043,4,Best phone
1044,4,Good 5g phone in this range
1045,4,Should have been full HD screen and 6000mah battery
1046,4,Good product
1047,4,Good
1048,4,Nice
1049,4,Nice photo 👌👌
1050,4,Good
1051,4,Good
1052,4,Camera good quality
1053,4,Good product
1054,4,Nice one and I love it
1055,4,Nice
1056,4,Excellent mobile
1057,4,Almost experience is good
1058,4,good products
1059,4,Already used to oppo so I am buy this
1060,4,Ok
1061,4,Nice phone
1062,4,Best smartphone in mid price segment
1063,4,Good
1064,4,It's to good for best budget phone in 5G category
1065,4,Good
1066,4,"I'm Happy to get it through Flipkart service.
Really it's a good phone in budget..
This review is 10days later of use phone"
1067,4,Mobile is to good acording price
1068,4,Super phone
1069,4,Super
1070,4,Value of Money... Good Product 👍 thanks OPPO.
1071,4,Excellent product
1072,4,Good
1073,4,Good
1074,4,Very good
1075,4,Good
1076,4,Good
1077,4,"1)Look is very good.
2) Camera not so good but overall good picture
3) Good Battery 🔋 Life.
4) Display is not FHD+ it just HD+ 60Hz display
5) Wow it is 5g(Only 4-5 bands are supported)
6)Handy Phone
7) Wow ram can be expanded upto 5gb
You will only disappoint with camer, charge speed overall good mobile"
1078,4,"Good mobile ☺️☺️📱📱📱📱 but camara is low...
But don't worry.......money high...... lamount...."
1079,4,super budget 5g phone
1080,4,A wonderful smartphone too good for daily tasks good battery and display
1081,4,Good Product
1082,4,Flipkart is awesome it's value product
1083,4,Not bad....
1084,4,The phone is very good in this price. Processor of the phone is very useful. My papa likes the phone. Worth of money. Thank you flipkart.
1085,4,Good
1086,4,Nice 👌👍👌
1087,4,Good.....
1088,4,Good
1089,4,This phone is good bettry backup full nice
1090,4,Average phone looking so good
1091,4,Good
1092,4,Good
1093,4,Thanks for you
1094,4,Good
1095,4,"After viewing d reviews of others i felt this will be gud and purchased this mob...but to be frank, back camera is not gud. Compare to back camera, front camera is gud.

Leaving d camera, at this price range this is paisa vasool mobile..speed is ok, display is gud, battery backup is gud, weight is also less, memory is gud...

Overall nice..if ur not looking for camera, u can surely go for this"
1096,4,Nice performance
1097,4,Mobile down side beggle large compare to up beggle.better to see punch hole display camera to this mobile.give 5g net work bands minimum 4
1098,4,Very nice phone and good price flipkart sale
1099,4,Super phone
1100,4,Good
1101,4,Super phone and good display
1102,4,Camera is not good totally wrost
1103,4,Nice.
1104,4,Everything is good but i was accepting for atleast 18 watt charger .
1105,4,Very good mobile
1106,4,Good one
1107,4,Worth of money... Good
1108,4,It's expected what I aee
1109,4,Supub
1110,4,Good product
1111,4,Good Phone
1112,4,Valu for money nice product
1113,4,Except camera (not bad) remaining all features are good .. worthful product
1114,4,I luv it
1115,4,Nice phone
1116,4,Nice phone
1117,4,OPPO GOOD mobile. 5G
1118,4,Product looks good.exchange after one week of the delivery of the product by return of my realme 5 pro by delivery executive.call recording announcement is really a very bad.display and camera quality with charging speed not very good according to the price.
1119,4,Verry good
1120,4,Very good product
1121,4,awesome 5g phone in low price with oppo branding 👍
1122,4,Product was good camera quality is low
1123,4,Camera is too bad like 3 4 year old phone. Performance is very good. Battery is good.
1124,4,Awesome phone on affordable range. 5G at this price is next big thing . Worth buying in BBD sales .
1125,4,Nice product but the thing is brightness is little low how much ever we keep thats the small issue but all other things are just superb ..... working of the phone is very nice ....I loved the product but please check out the brightness issue and come back to us....Thank you ..☺️
1126,4,Good
1127,4,Good phone
1128,4,Excellent product
1129,4,Best desigh qnd value for money.
1130,4,Nice Product
1131,4,Good phone go for it.
1132,4,Nice product in this range go for it guys
1133,4,Good phone .. value for money
1134,4,Nice
1135,4,"Excellent phone
IAM very happy
But the charger was only 5.2 amh"
1136,4,After five months review overall it's okay
1137,4,Nice to oppo
1138,4,This Product Over Price
1139,4,Nice phone
1140,4,Good phone
1141,4,Good
1142,4,Nice
1143,4,very good phone from oppo . .
1144,4,value for money
1145,4,Good
1146,4,Good
1147,4,Good product
1148,4,Good
1149,4,Nice
1150,4,Worth for money
1151,4,"Suburb
It's wonderful mobile"
1152,4,Good One
1153,4,Very nice product 👍 thank you
1154,4,Excellent
1155,4,Good product
1156,4,Nice
1157,4,Decent product.
1158,4,Nice product 👍
1159,4,Good
1160,4,Value for money
1161,4,Excellent
1162,4,Good
1163,4,Super
1164,4,Good
1165,4,Nice
1166,4,Good
1167,4,Gud
1168,4,Good Experience
1169,4,Its good
1170,4,Excellent performance.
1171,4,Good
1172,4,V good product
1173,4,Nice product and performance is good...
1174,4,Good
1175,4,Good product in this price but screen and camere not upto the mark.
1176,4,Better
1177,4,Camera of this phone is not justified for price range
1178,4,"In hand feel is very good
Looks very premium and light weight
Processor is good ..
Future proof smartphone comes with 5g with 6 gb ram and 128 gb internal .. that is grate in this price segment..
Cons
Camera needs improvement
Display quality is bad
And fast charging missing .."
1179,4,Superb
1180,4,Nice one value for money good budget phone 5G😊
1181,4,Very good
1182,4,Nothing Bad
1183,4,Good
1184,4,"Performance very well display quality medium
Chinese device"
1185,4,Value for money
1186,4,"Good,worth for money"
1187,4,SUPERB
1188,4,Good
1189,4,Good
1190,4,Nice mobile
1191,4,Nice product
1192,4,Superb thanks
1193,4,Good
1194,4,Nice
1195,4,Good
1196,4,Good product
1197,4,Mobile is good look . Almost ok
1198,4,It's good device.
1199,4,Good quality
1200,4,Very good phone
1201,4,Nice product but charging is late
1202,4,Nice
1203,4,Nice
1204,4,"Best phone in this price fully satisfy
Camera is awesome and phone look is also unique"
1205,4,Great phone
1206,4,Very good product but front camera is no better
1207,4,Very good performance
1208,4,Good
1209,4,Nice phone the camera quality could have been better.
1210,4,Nice
1211,4,Excellent product
1212,4,Nice product but flipkart please improve your package ing and invoice service 👍🏻
1213,4,Excellent value for money
1214,4,Good 👍
1215,4,Nice phone................... Quality of camera is also super...
1216,4,Nice ❤️ love it 🔥🔥
1217,4,ok
1218,4,Very Good Product
1219,4,Good
1220,4,liked it.
1221,4,Good
1222,4,Everything is OK nd delivered on time
1223,4,Not very good but very good in that money
1224,4,"It's good fot heavy usage like pubg ,codm and free fire . If u not use heavily don't go for it."
1225,4,"Value for money, good battery life, camera quality"
1226,4,Nice phone at this price
1227,4,"Good not bad

Slim use"
1228,4,Battery good
1229,4,Good
1230,4,Good
1231,4,Nice
1232,4,"Battery capacity well and camera don't expect,and gaming smoothly"
1233,4,Fantastic🤘😝🤘
1234,4,Value for money. Performance also good.
1235,4,"I am a normal usage guy.

In my point of view , Camera quality is not that much good compare with other mobile provided with same pixel camera.

Call recording not provided.

Light weight ...no heating issues.

When the 5G network comes then only will talk about the data speed issues, however in 4G network it is quite good.

Battery discharge ratio is also poor."
1236,4,Gud
1237,4,It is nice product good camera & get fast delivery..🥳🥳
1238,4,"every time i buy only oppo,. always feels me better, when i use"
1239,4,Excellent
1240,4,Very nice oppo a53s 5g product
1241,4,Nice product..loving it..
1242,4,Really nice
1243,4,Good
1244,4,Ok
1245,4,Ok
1246,4,Camera quality is good
1247,4,It's very good product
1248,4,Value of money 👍
1249,4,Good one
1250,4,Nice products..
1251,4,Good phone
1252,4,Super
1253,4,Performance of phone is good.
1254,4,"Battery backup excellent
Front camera 📸 good
Rear camera clarity is not good"
1255,4,Good product in this price band.
1256,4,Good
1257,4,Nice One
1258,4,Good phone on this price
1259,4,Ok
1260,4,Good
1261,4,Phone with normal ability
1262,4,Nice mobile
1263,4,Super delivery... and Super Product....
1264,4,Nice for normal users
1265,4,Too good in this price
1266,4,👌🏻👌🏻👌🏻Nice mobile phone 👌🏻👌🏻👌🏻
1267,4,Okay
1268,4,Good
1269,4,Very good prodoct
1270,4,V good
1271,4,Osm
1272,4,It's good 5 g phone prize also batter
1273,4,Ok
1274,4,Overall good
1275,4,Nice
1276,4,Super mobiles and everythings
1277,4,Nice phone
1278,4,Nice phn value for money
1279,4,Nicce phone. Battery backup is very good
1280,4,Nice oppo Phone
1281,4,Vary nice💝👍
1282,4,Good
1283,4,Nice As Per Price
1284,4,Super duper smartphone
1285,4,Looks wise good but some default applications are hanging. Camera is just okay needs more improvement at this price.
1286,4,Nice one ☝️
1287,4,"Mobile is super
But disappointed by display, it's not SAMOLED.
Remaining everything is best at the price.go for it if you not required amoled display."
1288,4,All over Good but camera is vry poor
1289,4,Quait good
1290,4,Veri good
1291,4,"Nice mobile 👍🏻,but speaker voice low, long lasting charge"
1292,4,Good
1293,4,Good
1294,4,"Nice phone, 👍🏻👍🏻"
1295,4,Good Nice Phone
1296,4,Ok
1297,4,Very good product
1298,4,Nice
1299,4,Good
1300,4,Nice
1301,4,Very nice
1302,4,Good
1303,4,Ok
1304,4,All performance are good but price is high
1305,4,Super phone
1306,4,"One of the best entry level 5g phone.
Go for it"
1307,4,Super
1308,4,I loved this phone ..every thing is good in this phone
1309,4,Nice
1310,4,"Battery is Good
Camera is not Good , the photo comes like black
Performance mance is Good
High cost Mobile
Smartphone is not upto the cost"
1311,4,Very nice 👍 👍 👍
1312,4,Valuable money
1313,4,Very good
1314,4,Very nice phone .
1315,4,Good product
1316,4,Nyc phn thanko flipkart ... packaging is good .😀👍🏻
1317,4,Goof product
1318,4,Nice mobile for this price
1319,4,Awesome mobile like this
1320,4,Oppo is a great brand and produce good product. Alas this mobile while tick almost all the aspects yet the end result is not too efficient or mind blowing. Agreed it is a mid priced and high expectations are unwarranted. But in India where you spend between 15 to 20 K we have a mindset the majority of specifications should be worthwhile. To sum up this mobile is short of such expectations.
1321,4,Simply Super👌
1322,4,"Camera is not good
And camera futures is very down
Mobile phone best"
1323,4,Ok
1324,4,Super
1325,4,Good
1326,4,Good
1327,4,Good phone
1328,4,Value of money
1329,4,"This phone is very very nice
Camera is good battery 🔋 is to good
All futures amazing and thanks ♥️ Flipkart"
1330,4,good
1331,4,Nice
1332,4,GOOD
1333,4,Good
1334,4,Good Phone 👌👌👌
1335,4,Its okay
1336,4,Best performance..
1337,4,Good one
1338,4,Thanks
1339,4,Good product.Using from 1 week.Happy
1340,4,Worth of money
1341,4,Good
1342,4,Ok good
1343,4,Nice phone
1344,4,Camera is best
1345,4,Good 5G phone
1346,4,Overall good
1347,4,Nice light weighted phone
1348,4,"Call regarding problem.
Mic record failer."
1349,4,Great mobile in reasonable price though it was my first time experience
1350,4,Nice mobile phone 😃😃
1351,4,Awesome
1352,4,Good but Front camera is poor require improvement in battery and charger .
1353,4,"Very nice product in this range
Nice camera quality and battery back up is also as good as quoted.
Very nice service by flipkart"
1354,4,Good phone at the price thats it being sold.. waiting for how it will perform once 5g starts ...fingers crossed
1355,4,I loved it crystal blue colour is excellent . battery life is good
1356,4,Good
1357,4,"Good budget,
Fine performance
Overall good Camera front and back both
Excellent battery performance"
1358,4,All are good but charging is very very slow
1359,4,Good
1360,4,Missing some Oppo phone features.
1361,4,"Value for money
great phone in this segment"
1362,4,Nice
1363,4,Ok
1364,4,Nice product for mobile
1365,4,It's valu is too good.product is very good.
1366,4,Really nice phone
1367,4,Amazing product
1368,4,Good
1369,4,Osm phn love it & one star deduct for late delivery the boy was osm
1370,4,Better
1371,4,Battery seems very weak... myself expect more stronger. Otherwise having good storage facility.
1372,4,Nice products in affordable price I am satisfied this mobile
1373,4,Value of money
1374,4,Average
1375,4,Nice oppo a53s5g .....
1376,4,Good
1377,4,Good product amzing nice
1378,4,Nice👌👌
1379,4,Good
1380,4,"Good mobile but rear camera was not as much expertion .good battery ,front camera ok."
1381,4,"Good product, and good quality"
1382,4,Good quality
1383,4,Using from Last one month looking good for me
1384,4,"I like it,
Happy wala smile"
1385,4,Good
1386,4,"First of all Thanks to Flip kart for delivering the Mobile before said Date.
Oppo A53s 5G smartphone is nice in looks, Side finger sensor, 5G Enable, Good Camera, Nice battery back up perfect for one day.
'Some features are not easy and no option for some.
After one month of purchase i am happy with the new phone."
1387,4,Good
1388,4,mast buy buy
1389,4,Super duper
1390,4,"Amazing phone super slim, light weight, battery is good, touch too good, camera average, data speed is good"
1391,4,"charging takes about 1.5 hours...
But good battery life...

Standby for 2 days with full data on"
1392,4,Everything is good
1393,4,Very nice
1394,4,Item delivered in time and in good condition. Thx to flip cart for oppo a53s
1395,4,Very nice 👌
1396,4,Very first running 5 G I like so much.
1397,4,Such a beautiful mobile
1398,4,Good mobile phone in this price range
1399,4,Excellent mobile with readable price
1400,4,Only silfy
1401,4,"Battery capacity is better, lower price best mobile but camera quality not best"
1402,4,Good pormans
1403,4,"Super Mobile📱


Camera also good quality

Battery 🔋backup good👍

Display high quality

Overall performance so much of very good👍

Thanks Flipkart 🤝"
1404,4,Ok............
1405,4,Okay avrez
1406,4,Good
1407,4,Nice
1408,4,Processor speed is lo
1409,4,Good
1410,4,Good
1411,4,Very good👍
1412,4,Good phone
1413,4,"Good buy.. Worth of every penny.
Camera is normal experience.
Battery life is awesome.
No lags till now.
Ram expandable virtually.
Expected a FHD screen at this price range.
Overall good experience 7.5/10"
1414,4,It is a very good phone...but camera is not better.. battery is good .....and mostly pubg gaming is good but not a very good
1415,4,Good
1416,4,Nice phone
1417,4,Superb
1418,4,"On this price it is not a worthy buy…. Camera is average
Overall performace is good
But not good when conpared to others"
1419,4,Good
1420,4,Received a defective piece in beginning where I had issues with call voice clarity. After 1 month of use my replacement request got approved. This time it is working good.
1421,4,Nice product...value for money
1422,4,Good phone
1423,4,Camera is not good value of money
1424,4,Good but hanging
1425,4,Value of money
1426,4,Very nice
1427,4,Good
1428,4,Nice.
1429,4,Camera quality is ok. Till now it is working fine.
1430,4,Average mobile network connectivity is not good but in this price 5g with oppo is good
1431,4,Good one
1432,4,Not supporting fast charging
1433,4,Useful
1434,4,Good phone
1435,4,It's ok product
1436,4,Good performance
1437,4,Has been using for 1 month now... Till now no adverse features found... Everything is OK
1438,4,Nice
1439,4,Overall a good phone .But some heating issue .Minor Lag occurred occasionally but don't know the specific reason
1440,4,Value for money
1441,4,Good
1442,4,"This phone is everything is very good
Only change issue ,
Charging time 1.40.mim"
1443,4,Supar
1444,4,Good product.
1445,4,"Battery and display are amazing, but the camera is not good at night times and dark places."
1446,4,"Good quality, Mainly 5g phone in this budget is wonderful..."
1447,4,Good phone
1448,4,Good
1449,4,Nice
1450,4,Good performance
1451,4,Its good I like it
1452,4,Ture value of the money
1453,4,Good product happy with this
1454,4,Product quality super
1455,4,Good looking
1456,4,Worth it
1457,4,Best but battery it not good
1458,4,good product
1459,4,Much better
1460,4,"Battery is good but camera quality is not good
And all over phone performance is still good
Value of money .. in this price 5g affordable price just go for it"
1461,4,Ok
1462,4,"Performance of mobile is good.
1 front camera is not so good
2 back camera is good
3 battery backup is good
4 processing is fast
5 value for money"
1463,4,"Camara picture quality is very bad not satisfied , sounds not clear..."
1464,4,Nice product
1465,4,This product is good
1466,4,Super nice product
1467,4,Good
1468,4,Good
1469,4,Good Smartphone for daily normal work.
1470,4,Good
1471,4,Overall nice phone.. but I'll give 3.5 rate out of 5 on camara result.
1472,4,"Truely, the cheapest 5G phone in market. Performance is good. Display would have been better and the camera too. But other things are flawless.
Nice phone jn this budget.

Don't go for exchange on Flipkart. I opted for exchange of my old Honor 9N which has never been repaired and was not even having a single scratch. But the wishmaster who came to deliver and exchange and who was not even able to click a normal photograph from his phone is telling me on assumption that Phone's battery is swol...
READ MORE"
1473,4,Nice mobile
1474,4,Good Product 👍
1475,4,V nice mobile phone
1476,4,Nice phone at this price
1477,4,Good item
1478,4,Good product
1479,4,It's ok 14999. Need little upgred on display
1480,4,Overall nice mobile this budget.
1481,4,Good product
1482,4,Average good
1483,4,Good mobile
1484,4,Nice product but better is 5000 Mh and charger is only 10 W
1485,4,Good
1486,4,"Call recorder not available ,"
1487,4,Good
1488,4,Affordable range
1489,4,"More or alike a53 available
Rest new thing is 5g on both Sims
Charging time is more than 2 hours which is lagging I guess"
1490,4,Good Phone but Headphones not available in box....
1491,4,Good
1492,4,Super
1493,4,Nice phone as per value
1494,4,This product is good but not comfortable for me...
1495,4,"Average phone not good or bad.
But many other phones available in this price range."
1496,4,Mice product
1497,4,Nice phone👌👌
1498,4,Nice phone
1499,4,Nice condition Android speeding include
1500,4,Nice
1501,5,"It's just lovely awesome flipkart is very nice we love it.

Phone is so fast & Smooth
Phone comes with soft back cover inside the box"
1502,5,"Wonderful.... 👌
It's just lovely awesome flipkart is very nice we love it
Phone is so fast & Smooth,
Phone comes with soft back cover inside the box
Amazing colour ..👌
Best in this price range .👍"
1503,5,Delivery time extended to said time. And delivery boy not delivered to shipping address. And phone is almost best in this range... Nice product... Awesome
1504,5,"Best in this price range. Good battery backup, camera is better but not the best. Overall getting 5g in this price and configuration best ....
Crystal blue colour is amazing 😊😊😊"
1505,5,"Amazing phone,lots of space,never heats up,never hangs,good camera,both 5g sim,good opo customized os,nice sound,latest android,games work fine,photo resolution could be better but quality of pics r good"
1506,5,"Very good smartphone working very good battery is awesome , amazing and display is faster than other phone's like this phone thank you flipkart.🥰🥰🥰"
1507,5,"Best phone in this range
don't think any thing jus go for it ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️
Osm battery 🔋🔋🔋
Front camera not to say best but better than the other phone whose front camera is 8 mega pixel
✌️✌️✌️✌️✌️✌️
And the main thing which gave outstanding look of phone
This phone colour 👍👍👍 Unbelievable ..... Unbelievable"
